id,name,ec,gene,organism,uniprot
enz_ec_1_14_14_37,EC 1.14.14.37,1.14.14.37,,,
enz_ec_2_4_1_142,EC 2.4.1.142,2.4.1.142,,,
enz_ec_2_4_1_275,EC 2.4.1.275,2.4.1.275,,,
enz_ec_2_4_1_320,EC 2.4.1.320,2.4.1.320,,,
enz_ec_2_4_1_38,EC 2.4.1.38,2.4.1.38,,,
enz_ec_2_4_1_90,EC 2.4.1.90,2.4.1.90,,,
enz_ec_2_4_1_17,EC 2.4.1.17,2.4.1.17,,,
enz_ec_2_3_1_116,EC 2.3.1.116,2.3.1.116,,,
enz_ec_1_1_1_401,EC 1.1.1.401,1.1.1.401,,,
enz_ec_1_1_1_434,EC 1.1.1.434,1.1.1.434,,,
enz_ec_4_2_1_83,EC 4.2.1.83,4.2.1.83,,,
enz_ec_2_3_1_152,EC 2.3.1.152,2.3.1.152,,,
enz_ec_1_5_98_3,EC 1.5.98.3,1.5.98.3,,,
enz_ec_1_8_98_1,EC 1.8.98.1,1.8.98.1,,,
enz_ec_2_8_4_1,EC 2.8.4.1,2.8.4.1,,,
enz_ec_3_5_1_6,EC 3.5.1.6,3.5.1.6,,,
enz_ec_4_4_1_11,EC 4.4.1.11,4.4.1.11,,,
enz_ec_6_3_2_26,EC 6.3.2.26,6.3.2.26,,,
enz_ec_1_1_1_234,EC 1.1.1.234,1.1.1.234,,,
enz_ec_1_8_4_9,EC 1.8.4.9,1.8.4.9,,,
enz_ec_2_1_1_163,EC 2.1.1.163,2.1.1.163,,,
enz_ec_2_1_1_329,EC 2.1.1.329,2.1.1.329,,,
enz_ec_1_1_4_2,EC 1.1.4.2,1.1.4.2,,,
enz_ec_1_17_4_1,EC 1.17.4.1,1.17.4.1,,,
enz_ec_1_17_4_2,EC 1.17.4.2,1.17.4.2,,,
enz_ec_1_17_4_5,EC 1.17.4.5,1.17.4.5,,,
enz_ec_2_8_1_5,EC 2.8.1.5,2.8.1.5,,,
enz_ec_4_2_1_148,EC 4.2.1.148,4.2.1.148,,,
enz_ec_1_4_1_21,EC 1.4.1.21,1.4.1.21,,,
enz_ec_1_4_3_1,EC 1.4.3.1,1.4.3.1,,,
enz_ec_1_4_3_15,EC 1.4.3.15,1.4.3.15,,,
enz_ec_1_4_3_16,EC 1.4.3.16,1.4.3.16,,,
enz_ec_3_2_1_86,EC 3.2.1.86,3.2.1.86,,,
enz_ec_4_1_2_45,EC 4.1.2.45,4.1.2.45,,,
enz_ec_2_1_3_7,EC 2.1.3.7,2.1.3.7,,,
enz_ec_1_14_13_167,EC 1.14.13.167,1.14.13.167,,,
enz_ec_3_8_1_2,EC 3.8.1.2,3.8.1.2,,,
enz_ec_1_1_1_306,EC 1.1.1.306,1.1.1.306,,,
enz_ec_1_2_1_66,EC 1.2.1.66,1.2.1.66,,,
enz_ec_2_1_1_82,EC 2.1.1.82,2.1.1.82,,,
enz_ec_2_4_1_213,EC 2.4.1.213,2.4.1.213,,,
enz_ec_4_1_2_2,EC 4.1.2.2,4.1.2.2,,,
enz_ec_4_1_2_43,EC 4.1.2.43,4.1.2.43,,,
enz_ec_5_3_1_27,EC 5.3.1.27,5.3.1.27,,,
enz_ec_1_1_1_188,EC 1.1.1.188,1.1.1.188,,,
enz_ec_1_1_1_209,EC 1.1.1.209,1.1.1.209,,,
enz_ec_1_1_1_213,EC 1.1.1.213,1.1.1.213,,,
enz_ec_1_1_1_311,EC 1.1.1.311,1.1.1.311,,,
enz_ec_1_1_1_50,EC 1.1.1.50,1.1.1.50,,,
enz_ec_1_1_1_62,EC 1.1.1.62,1.1.1.62,,,
enz_ec_1_14_12_12,EC 1.14.12.12,1.14.12.12,,,
enz_ec_3_5_3_22,EC 3.5.3.22,3.5.3.22,,,
enz_ec_4_2_1_112,EC 4.2.1.112,4.2.1.112,,,
enz_ec_1_14_13_236,EC 1.14.13.236,1.14.13.236,,,
enz_ec_1_14_13_7,EC 1.14.13.7,1.14.13.7,,,
enz_ec_6_4_1_8,EC 6.4.1.8,6.4.1.8,,,
enz_ec_1_5_1_24,EC 1.5.1.24,1.5.1.24,,,
enz_ec_2_5_1_66,EC 2.5.1.66,2.5.1.66,,,
enz_ec_6_3_3_4,EC 6.3.3.4,6.3.3.4,,,
enz_ec_2_3_1_16,EC 2.3.1.16,2.3.1.16,,,
enz_ec_1_6_6_8,EC 1.6.6.8,1.6.6.8,,,
enz_ec_1_7_1_7,EC 1.7.1.7,1.7.1.7,,,
enz_ec_1_14_12_10,EC 1.14.12.10,1.14.12.10,,,
enz_ec_2_6_1_77,EC 2.6.1.77,2.6.1.77,,,
enz_ec_1_1_1_263,EC 1.1.1.263,1.1.1.263,,,
enz_ec_1_1_1_292,EC 1.1.1.292,1.1.1.292,,,
enz_ec_1_1_1_268,EC 1.1.1.268,1.1.1.268,,,
enz_ec_1_1_1_269,EC 1.1.1.269,1.1.1.269,,,
enz_ec_1_1_1_131,EC 1.1.1.131,1.1.1.131,,,
enz_ec_1_1_1_255,EC 1.1.1.255,1.1.1.255,,,
enz_ec_1_1_1_353,EC 1.1.1.353,1.1.1.353,,,
enz_ec_1_1_3_40,EC 1.1.3.40,1.1.3.40,,,
enz_ec_1_11_1_23,EC 1.11.1.23,1.11.1.23,,,
enz_ec_1_14_11_11,EC 1.14.11.11,1.14.11.11,,,
enz_ec_1_14_11_14,EC 1.14.11.14,1.14.11.14,,,
enz_ec_1_14_11_21,EC 1.14.11.21,1.14.11.21,,,
enz_ec_1_14_13_120,EC 1.14.13.120,1.14.13.120,,,
enz_ec_1_14_19_7,EC 1.14.19.7,1.14.19.7,,,
enz_ec_1_14_20_13,EC 1.14.20.13,1.14.20.13,,,
enz_ec_1_23_1_2,EC 1.23.1.2,1.23.1.2,,,
enz_ec_1_23_1_4,EC 1.23.1.4,1.23.1.4,,,
enz_ec_1_8_1_5,EC 1.8.1.5,1.8.1.5,,,
enz_ec_1_14_11_18,EC 1.14.11.18,1.14.11.18,,,
enz_ec_1_14_11_19,EC 1.14.11.19,1.14.11.19,,,
enz_ec_1_14_11_2,EC 1.14.11.2,1.14.11.2,,,
enz_ec_1_14_11_56,EC 1.14.11.56,1.14.11.56,,,
enz_ec_1_14_11_57,EC 1.14.11.57,1.14.11.57,,,
enz_ec_1_14_11_75,EC 1.14.11.75,1.14.11.75,,,
enz_ec_1_14_11_77,EC 1.14.11.77,1.14.11.77,,,
enz_ec_1_14_20_11,EC 1.14.20.11,1.14.20.11,,,
enz_ec_1_14_20_12,EC 1.14.20.12,1.14.20.12,,,
enz_ec_1_14_20_4,EC 1.14.20.4,1.14.20.4,,,
enz_ec_1_14_20_9,EC 1.14.20.9,1.14.20.9,,,
enz_ec_4_3_1_16,EC 4.3.1.16,4.3.1.16,,,
enz_ec_4_1_2_61,EC 4.1.2.61,4.1.2.61,,,
enz_ec_4_2_1_101,EC 4.2.1.101,4.2.1.101,,,
enz_ec_4_1_2_41,EC 4.1.2.41,4.1.2.41,,,
enz_ec_4_1_2_65,EC 4.1.2.65,4.1.2.65,,,
enz_ec_1_13_11_46,EC 1.13.11.46,1.13.11.46,,,
enz_ec_1_14_11_12,EC 1.14.11.12,1.14.11.12,,,
enz_ec_1_14_11_20,EC 1.14.11.20,1.14.11.20,,,
enz_ec_1_14_13_81,EC 1.14.13.81,1.14.13.81,,,
enz_ec_1_21_98_3,EC 1.21.98.3,1.21.98.3,,,
enz_ec_2_3_1_166,EC 2.3.1.166,2.3.1.166,,,
enz_ec_2_3_1_167,EC 2.3.1.167,2.3.1.167,,,
enz_ec_2_4_1_316,EC 2.4.1.316,2.4.1.316,,,
enz_ec_1_17_1_3,EC 1.17.1.3,1.17.1.3,,,
enz_ec_5_5_1_6,EC 5.5.1.6,5.5.1.6,,,
enz_ec_1_3_1_45,EC 1.3.1.45,1.3.1.45,,,
enz_ec_1_3_1_46,EC 1.3.1.46,1.3.1.46,,,
enz_ec_2_1_1_212,EC 2.1.1.212,2.1.1.212,,,
enz_ec_2_1_1_46,EC 2.1.1.46,2.1.1.46,,,
enz_ec_2_1_1_169,EC 2.1.1.169,2.1.1.169,,,
enz_ec_2_1_1_68,EC 2.1.1.68,2.1.1.68,,,
enz_ec_1_11_2_5,EC 1.11.2.5,1.11.2.5,,,
enz_ec_1_14_15_45,EC 1.14.15.45,1.14.15.45,,,
enz_ec_2_6_1_103,EC 2.6.1.103,2.6.1.103,,,
enz_ec_2_4_1_327,EC 2.4.1.327,2.4.1.327,,,
enz_ec_2_5_1_111,EC 2.5.1.111,2.5.1.111,,,
enz_ec_2_1_3_12,EC 2.1.3.12,2.1.3.12,,,
enz_ec_2_3_1_115,EC 2.3.1.115,2.3.1.115,,,
enz_ec_2_4_1_234,EC 2.4.1.234,2.4.1.234,,,
enz_ec_3_2_1_62,EC 3.2.1.62,3.2.1.62,,,
enz_ec_2_4_1_190,EC 2.4.1.190,2.4.1.190,,,
enz_ec_2_4_1_254,EC 2.4.1.254,2.4.1.254,,,
enz_ec_2_2_1_13,EC 2.2.1.13,2.2.1.13,,,
enz_ec_4_1_99_11,EC 4.1.99.11,4.1.99.11,,,
enz_ec_2_8_3_15,EC 2.8.3.15,2.8.3.15,,,
enz_ec_4_1_1_46,EC 4.1.1.46,4.1.1.46,,,
enz_ec_4_2_1_155,EC 4.2.1.155,4.2.1.155,,,
enz_ec_1_14_99_31,EC 1.14.99.31,1.14.99.31,,,
enz_ec_1_14_99_32,EC 1.14.99.32,1.14.99.32,,,
enz_ec_1_21_3_6,EC 1.21.3.6,1.21.3.6,,,
enz_ec_2_1_3_9,EC 2.1.3.9,2.1.3.9,,,
enz_ec_2_2_1_8,EC 2.2.1.8,2.2.1.8,,,
enz_ec_2_3_1_122,EC 2.3.1.122,2.3.1.122,,,
enz_ec_2_4_1_230,EC 2.4.1.230,2.4.1.230,,,
enz_ec_2_4_1_339,EC 2.4.1.339,2.4.1.339,,,
enz_ec_2_7_1_64,EC 2.7.1.64,2.7.1.64,,,
enz_ec_2_8_3_25,EC 2.8.3.25,2.8.3.25,,,
enz_ec_3_5_1_48,EC 3.5.1.48,3.5.1.48,,,
enz_ec_3_5_1_76,EC 3.5.1.76,3.5.1.76,,,
enz_ec_3_5_1_85,EC 3.5.1.85,3.5.1.85,,,
enz_ec_3_5_4_30,EC 3.5.4.30,3.5.4.30,,,
enz_ec_1_8_3_5,EC 1.8.3.5,1.8.3.5,,,
enz_ec_1_8_3_6,EC 1.8.3.6,1.8.3.6,,,
enz_ec_1_14_11_24,EC 1.14.11.24,1.14.11.24,,,
enz_ec_1_14_11_25,EC 1.14.11.25,1.14.11.25,,,
enz_ec_1_14_11_81,EC 1.14.11.81,1.14.11.81,,,
enz_ec_1_14_20_14,EC 1.14.20.14,1.14.20.14,,,
enz_ec_3_5_1_93,EC 3.5.1.93,3.5.1.93,,,
enz_ec_6_3_4_18,EC 6.3.4.18,6.3.4.18,,,
enz_ec_1_2_1_68,EC 1.2.1.68,1.2.1.68,,,
enz_ec_3_5_1_95,EC 3.5.1.95,3.5.1.95,,,
enz_ec_1_14_14_44,EC 1.14.14.44,1.14.14.44,,,
enz_ec_4_8_1_4,EC 4.8.1.4,4.8.1.4,,,
enz_ec_4_99_1_7,EC 4.99.1.7,4.99.1.7,,,
enz_ec_2_1_1_382,EC 2.1.1.382,2.1.1.382,,,
enz_ec_1_14_12_23,EC 1.14.12.23,1.14.12.23,,,
enz_ec_1_14_13_172,EC 1.14.13.172,1.14.13.172,,,
enz_ec_4_2_1_105,EC 4.2.1.105,4.2.1.105,,,
enz_ec_2_1_1_150,EC 2.1.1.150,2.1.1.150,,,
enz_ec_1_1_1_246,EC 1.1.1.246,1.1.1.246,,,
enz_ec_2_4_1_170,EC 2.4.1.170,2.4.1.170,,,
enz_ec_2_4_1_35,EC 2.4.1.35,2.4.1.35,,,
enz_ec_4_2_2_13,EC 4.2.2.13,4.2.2.13,,,
enz_ec_2_8_2_31,EC 2.8.2.31,2.8.2.31,,,
enz_ec_3_1_6_21,EC 3.1.6.21,3.1.6.21,,,
enz_ec_1_14_13_179,EC 1.14.13.179,1.14.13.179,,,
enz_ec_2_1_1_159,EC 2.1.1.159,2.1.1.159,,,
enz_ec_2_1_1_160,EC 2.1.1.160,2.1.1.160,,,
enz_ec_1_14_13_178,EC 1.14.13.178,1.14.13.178,,,
enz_ec_2_1_1_349,EC 2.1.1.349,2.1.1.349,,,
enz_ec_1_14_13_128,EC 1.14.13.128,1.14.13.128,,,
enz_ec_2_7_1_218,EC 2.7.1.218,2.7.1.218,,,
enz_ec_1_2_1_94,EC 1.2.1.94,1.2.1.94,,,
enz_ec_3_11_1_3,EC 3.11.1.3,3.11.1.3,,,
enz_ec_2_4_2_7,EC 2.4.2.7,2.4.2.7,,,
enz_ec_2_4_2_8,EC 2.4.2.8,2.4.2.8,,,
enz_ec_4_2_3_107,EC 4.2.3.107,4.2.3.107,,,
enz_ec_3_1_1_84,EC 3.1.1.84,3.1.1.84,,,
enz_ec_2_7_7_36,EC 2.7.7.36,2.7.7.36,,,
enz_ec_2_2_1_10,EC 2.2.1.10,2.2.1.10,,,
enz_ec_2_2_1_2,EC 2.2.1.2,2.2.1.2,,,
enz_ec_1_21_98_1,EC 1.21.98.1,1.21.98.1,,,
enz_ec_1_21_99_2,EC 1.21.99.2,1.21.99.2,,,
enz_ec_1_14_14_43,EC 1.14.14.43,1.14.14.43,,,
enz_ec_1_14_14_45,EC 1.14.14.45,1.14.14.45,,,
enz_ec_2_4_1_166,EC 2.4.1.166,2.4.1.166,,,
enz_ec_3_5_99_5,EC 3.5.99.5,3.5.99.5,,,
enz_ec_4_4_1_2,EC 4.4.1.2,4.4.1.2,,,
enz_ec_4_4_1_13,EC 4.4.1.13,4.4.1.13,,,
enz_ec_2_6_1_113,EC 2.6.1.113,2.6.1.113,,,
enz_ec_2_3_1_218,EC 2.3.1.218,2.3.1.218,,,
enz_ec_1_10_3_1,EC 1.10.3.1,1.10.3.1,,,
enz_ec_1_1_1_309,EC 1.1.1.309,1.1.1.309,,,
enz_ec_1_13_11_72,EC 1.13.11.72,1.13.11.72,,,
enz_ec_2_6_1_100,EC 2.6.1.100,2.6.1.100,,,
enz_ec_2_6_1_101,EC 2.6.1.101,2.6.1.101,,,
enz_ec_2_4_1_283,EC 2.4.1.283,2.4.1.283,,,
enz_ec_2_4_2_49,EC 2.4.2.49,2.4.2.49,,,
enz_ec_2_4_1_285,EC 2.4.1.285,2.4.1.285,,,
enz_ec_2_6_1_95,EC 2.6.1.95,2.6.1.95,,,
enz_ec_1_13_12_15,EC 1.13.12.15,1.13.12.15,,,
enz_ec_2_1_3_11,EC 2.1.3.11,2.1.3.11,,,
enz_ec_2_4_1_231,EC 2.4.1.231,2.4.1.231,,,
enz_ec_2_4_1_245,EC 2.4.1.245,2.4.1.245,,,
enz_ec_2_4_1_64,EC 2.4.1.64,2.4.1.64,,,
enz_ec_3_2_1_28,EC 3.2.1.28,3.2.1.28,,,
enz_ec_2_6_1_86,EC 2.6.1.86,2.6.1.86,,,
enz_ec_2_5_1_39,EC 2.5.1.39,2.5.1.39,,,
enz_ec_2_5_1_93,EC 2.5.1.93,2.5.1.93,,,
enz_ec_1_13_12_14,EC 1.13.12.14,1.13.12.14,,,
enz_ec_1_14_13_122,EC 1.14.13.122,1.14.13.122,,,
enz_ec_2_7_1_146,EC 2.7.1.146,2.7.1.146,,,
enz_ec_2_7_1_147,EC 2.7.1.147,2.7.1.147,,,
enz_ec_1_12_98_3,EC 1.12.98.3,1.12.98.3,,,
enz_ec_3_1_1_2,EC 3.1.1.2,3.1.1.2,,,
enz_ec_2_3_1_188,EC 2.3.1.188,2.3.1.188,,,
enz_ec_3_1_1_24,EC 3.1.1.24,3.1.1.24,,,
enz_ec_1_14_12_24,EC 1.14.12.24,1.14.12.24,,,
enz_ec_2_5_1_84,EC 2.5.1.84,2.5.1.84,,,
enz_ec_2_6_1_12,EC 2.6.1.12,2.6.1.12,,,
enz_ec_2_6_1_58,EC 2.6.1.58,2.6.1.58,,,
enz_ec_2_1_1_341,EC 2.1.1.341,2.1.1.341,,,
enz_ec_6_2_1_40,EC 6.2.1.40,6.2.1.40,,,
enz_ec_4_2_1_153,EC 4.2.1.153,4.2.1.153,,,
enz_ec_5_4_1_3,EC 5.4.1.3,5.4.1.3,,,
enz_ec_1_3_1_85,EC 1.3.1.85,1.3.1.85,,,
enz_ec_5_4_99_63,EC 5.4.99.63,5.4.99.63,,,
enz_ec_2_4_1_326,EC 2.4.1.326,2.4.1.326,,,
enz_ec_1_1_3_45,EC 1.1.3.45,1.1.3.45,,,
enz_ec_1_3_3_14,EC 1.3.3.14,1.3.3.14,,,
enz_ec_3_1_1_95,EC 3.1.1.95,3.1.1.95,,,
enz_ec_4_2_1_145,EC 4.2.1.145,4.2.1.145,,,
enz_ec_6_3_2_36,EC 6.3.2.36,6.3.2.36,,,
enz_ec_1_14_13_163,EC 1.14.13.163,1.14.13.163,,,
enz_ec_1_5_1_10,EC 1.5.1.10,1.5.1.10,,,
enz_ec_1_5_1_9,EC 1.5.1.9,1.5.1.9,,,
enz_ec_1_5_3_18,EC 1.5.3.18,1.5.3.18,,,
enz_ec_1_14_13_111,EC 1.14.13.111,1.14.13.111,,,
enz_ec_1_14_14_34,EC 1.14.14.34,1.14.14.34,,,
enz_ec_2_3_1_194,EC 2.3.1.194,2.3.1.194,,,
enz_ec_2_3_1_196,EC 2.3.1.196,2.3.1.196,,,
enz_ec_2_5_1_76,EC 2.5.1.76,2.5.1.76,,,
enz_ec_4_4_1_25,EC 4.4.1.25,4.4.1.25,,,
enz_ec_1_5_3_11,EC 1.5.3.11,1.5.3.11,,,
enz_ec_2_5_1_79,EC 2.5.1.79,2.5.1.79,,,
enz_ec_3_4_17_23,EC 3.4.17.23,3.4.17.23,,,
enz_ec_3_6_1_53,EC 3.6.1.53,3.6.1.53,,,
enz_ec_4_1_1_91,EC 4.1.1.91,4.1.1.91,,,
enz_ec_1_1_1_301,EC 1.1.1.301,1.1.1.301,,,
enz_ec_1_1_2_8,EC 1.1.2.8,1.1.2.8,,,
enz_ec_1_1_5_5,EC 1.1.5.5,1.1.5.5,,,
enz_ec_1_14_12_21,EC 1.14.12.21,1.14.12.21,,,
enz_ec_1_14_13_208,EC 1.14.13.208,1.14.13.208,,,
enz_ec_4_1_2_44,EC 4.1.2.44,4.1.2.44,,,
enz_ec_4_3_3_5,EC 4.3.3.5,4.3.3.5,,,
enz_ec_2_1_1_164,EC 2.1.1.164,2.1.1.164,,,
enz_ec_1_14_13_124,EC 1.14.13.124,1.14.13.124,,,
enz_ec_1_14_13_125,EC 1.14.13.125,1.14.13.125,,,
enz_ec_1_14_13_41,EC 1.14.13.41,1.14.13.41,,,
enz_ec_1_14_14_156,EC 1.14.14.156,1.14.14.156,,,
enz_ec_1_14_14_36,EC 1.14.14.36,1.14.14.36,,,
enz_ec_1_14_14_38,EC 1.14.14.38,1.14.14.38,,,
enz_ec_1_14_14_39,EC 1.14.14.39,1.14.14.39,,,
enz_ec_1_14_14_40,EC 1.14.14.40,1.14.14.40,,,
enz_ec_1_14_14_42,EC 1.14.14.42,1.14.14.42,,,
enz_ec_6_1_2_1,EC 6.1.2.1,6.1.2.1,,,
enz_ec_6_2_1_37,EC 6.2.1.37,6.2.1.37,,,
enz_ec_6_3_2_35,EC 6.3.2.35,6.3.2.35,,,
enz_ec_2_3_1_195,EC 2.3.1.195,2.3.1.195,,,
enz_ec_2_4_1_247,EC 2.4.1.247,2.4.1.247,,,
enz_ec_2_7_8_32,EC 2.7.8.32,2.7.8.32,,,
enz_ec_3_1_2_29,EC 3.1.2.29,3.1.2.29,,,
enz_ec_3_5_1_100,EC 3.5.1.100,3.5.1.100,,,
enz_ec_3_5_1_101,EC 3.5.1.101,3.5.1.101,,,
enz_ec_3_5_4_28,EC 3.5.4.28,3.5.4.28,,,
enz_ec_3_5_4_31,EC 3.5.4.31,3.5.4.31,,,
enz_ec_3_5_4_41,EC 3.5.4.41,3.5.4.41,,,
enz_ec_3_1_3_70,EC 3.1.3.70,3.1.3.70,,,
enz_ec_3_1_3_85,EC 3.1.3.85,3.1.3.85,,,
enz_ec_2_4_1_268,EC 2.4.1.268,2.4.1.268,,,
enz_ec_2_4_1_269,EC 2.4.1.269,2.4.1.269,,,
enz_ec_2_4_1_270,EC 2.4.1.270,2.4.1.270,,,
enz_ec_4_2_1_110,EC 4.2.1.110,4.2.1.110,,,
enz_ec_4_2_1_115,EC 4.2.1.115,4.2.1.115,,,
enz_ec_4_2_1_135,EC 4.2.1.135,4.2.1.135,,,
enz_ec_5_3_3_17,EC 5.3.3.17,5.3.3.17,,,
enz_ec_2_7_7_22,EC 2.7.7.22,2.7.7.22,,,
enz_ec_2_7_7_69,EC 2.7.7.69,2.7.7.69,,,
enz_ec_2_7_7_78,EC 2.7.7.78,2.7.7.78,,,
enz_ec_1_13_11_59,EC 1.13.11.59,1.13.11.59,,,
enz_ec_1_14_13_131,EC 1.14.13.131,1.14.13.131,,,
enz_ec_2_1_1_243,EC 2.1.1.243,2.1.1.243,,,
enz_ec_2_4_1_1,EC 2.4.1.1,2.4.1.1,,,
enz_ec_2_4_1_279,EC 2.4.1.279,2.4.1.279,,,
enz_ec_2_4_1_20,EC 2.4.1.20,2.4.1.20,,,
enz_ec_2_4_1_281,EC 2.4.1.281,2.4.1.281,,,
enz_ec_2_4_1_388,EC 2.4.1.388,2.4.1.388,,,
enz_ec_2_4_1_8,EC 2.4.1.8,2.4.1.8,,,
enz_ec_2_7_1_176,EC 2.7.1.176,2.7.1.176,,,
enz_ec_1_1_1_18,EC 1.1.1.18,1.1.1.18,,,
enz_ec_1_1_1_369,EC 1.1.1.369,1.1.1.369,,,
enz_ec_1_1_1_371,EC 1.1.1.371,1.1.1.371,,,
enz_ec_1_1_99_13,EC 1.1.99.13,1.1.99.13,,,
enz_ec_4_2_3_105,EC 4.2.3.105,4.2.3.105,,,
enz_ec_4_2_3_114,EC 4.2.3.114,4.2.3.114,,,
enz_ec_4_2_3_115,EC 4.2.3.115,4.2.3.115,,,
enz_ec_5_4_99_58,EC 5.4.99.58,5.4.99.58,,,
enz_ec_2_4_1_63,EC 2.4.1.63,2.4.1.63,,,
enz_ec_1_14_13_244,EC 1.14.13.244,1.14.13.244,,,
enz_ec_2_2_1_11,EC 2.2.1.11,2.2.1.11,,,
enz_ec_6_3_2_38,EC 6.3.2.38,6.3.2.38,,,
enz_ec_2_4_1_282,EC 2.4.1.282,2.4.1.282,,,
enz_ec_1_4_3_24,EC 1.4.3.24,1.4.3.24,,,
enz_ec_1_5_3_21,EC 1.5.3.21,1.5.3.21,,,
enz_ec_1_5_3_19,EC 1.5.3.19,1.5.3.19,,,
enz_ec_1_13_11_64,EC 1.13.11.64,1.13.11.64,,,
enz_ec_3_5_99_9,EC 3.5.99.9,3.5.99.9,,,
enz_ec_3_1_1_91,EC 3.1.1.91,3.1.1.91,,,
enz_ec_1_14_13_82,EC 1.14.13.82,1.14.13.82,,,
enz_ec_1_3_1_84,EC 1.3.1.84,1.3.1.84,,,
enz_ec_1_3_1_95,EC 1.3.1.95,1.3.1.95,,,
enz_ec_1_3_8_1,EC 1.3.8.1,1.3.8.1,,,
enz_ec_1_3_8_4,EC 1.3.8.4,1.3.8.4,,,
enz_ec_2_3_1_208,EC 2.3.1.208,2.3.1.208,,,
enz_ec_2_5_1_102,EC 2.5.1.102,2.5.1.102,,,
enz_ec_2_6_1_96,EC 2.6.1.96,2.6.1.96,,,
enz_ec_1_13_11_73,EC 1.13.11.73,1.13.11.73,,,
enz_ec_1_2_7_4,EC 1.2.7.4,1.2.7.4,,,
enz_ec_1_2_99_2,EC 1.2.99.2,1.2.99.2,,,
enz_ec_2_1_1_86,EC 2.1.1.86,2.1.1.86,,,
enz_ec_2_3_1_169,EC 2.3.1.169,2.3.1.169,,,
enz_ec_4_3_1_28,EC 4.3.1.28,4.3.1.28,,,
enz_ec_4_3_99_4,EC 4.3.99.4,4.3.99.4,,,
enz_ec_5_4_3_10,EC 5.4.3.10,5.4.3.10,,,
enz_ec_5_4_3_11,EC 5.4.3.11,5.4.3.11,,,
enz_ec_2_4_2_54,EC 2.4.2.54,2.4.2.54,,,
enz_ec_2_5_1_104,EC 2.5.1.104,2.5.1.104,,,
enz_ec_2_5_1_105,EC 2.5.1.105,2.5.1.105,,,
enz_ec_3_5_3_24,EC 3.5.3.24,3.5.3.24,,,
enz_ec_2_1_1_273,EC 2.1.1.273,2.1.1.273,,,
enz_ec_2_1_1_274,EC 2.1.1.274,2.1.1.274,,,
enz_ec_1_14_11_43,EC 1.14.11.43,1.14.11.43,,,
enz_ec_1_14_11_44,EC 1.14.11.44,1.14.11.44,,,
enz_ec_6_3_2_40,EC 6.3.2.40,6.3.2.40,,,
enz_ec_1_1_1_361,EC 1.1.1.361,1.1.1.361,,,
enz_ec_1_5_3_2,EC 1.5.3.2,1.5.3.2,,,
enz_ec_2_1_1_21,EC 2.1.1.21,2.1.1.21,,,
enz_ec_2_3_1_228,EC 2.3.1.228,2.3.1.228,,,
enz_ec_6_1_2_2,EC 6.1.2.2,6.1.2.2,,,
enz_ec_2_3_1_247,EC 2.3.1.247,2.3.1.247,,,
enz_ec_1_13_11_77,EC 1.13.11.77,1.13.11.77,,,
enz_ec_3_2_1_189,EC 3.2.1.189,3.2.1.189,,,
enz_ec_3_2_1_190,EC 3.2.1.190,3.2.1.190,,,
enz_ec_3_3_2_13,EC 3.3.2.13,3.3.2.13,,,
enz_ec_2_3_1_230,EC 2.3.1.230,2.3.1.230,,,
enz_ec_4_1_3_45,EC 4.1.3.45,4.1.3.45,,,
enz_ec_2_4_2_55,EC 2.4.2.55,2.4.2.55,,,
enz_ec_2_4_2_56,EC 2.4.2.56,2.4.2.56,,,
enz_ec_3_1_2_30,EC 3.1.2.30,3.1.2.30,,,
enz_ec_2_7_1_182,EC 2.7.1.182,2.7.1.182,,,
enz_ec_1_3_4_1,EC 1.3.4.1,1.3.4.1,,,
enz_ec_1_3_98_2,EC 1.3.98.2,1.3.98.2,,,
enz_ec_4_2_1_151,EC 4.2.1.151,4.2.1.151,,,
enz_ec_2_5_1_120,EC 2.5.1.120,2.5.1.120,,,
enz_ec_3_5_1_68,EC 3.5.1.68,3.5.1.68,,,
enz_ec_6_3_1_17,EC 6.3.1.17,6.3.1.17,,,
enz_ec_2_3_1_232,EC 2.3.1.232,2.3.1.232,,,
enz_ec_2_6_1_105,EC 2.6.1.105,2.6.1.105,,,
enz_ec_3_1_1_114,EC 3.1.1.114,3.1.1.114,,,
enz_ec_1_1_1_153,EC 1.1.1.153,1.1.1.153,,,
enz_ec_6_2_1_56,EC 6.2.1.56,6.2.1.56,,,
enz_ec_4_1_2_19,EC 4.1.2.19,4.1.2.19,,,
enz_ec_4_1_2_57,EC 4.1.2.57,4.1.2.57,,,
enz_ec_2_7_1_185,EC 2.7.1.185,2.7.1.185,,,
enz_ec_4_2_1_120,EC 4.2.1.120,4.2.1.120,,,
enz_ec_1_1_1_150,EC 1.1.1.150,1.1.1.150,,,
enz_ec_1_1_1_151,EC 1.1.1.151,1.1.1.151,,,
enz_ec_1_1_1_265,EC 1.1.1.265,1.1.1.265,,,
enz_ec_1_1_1_3,EC 1.1.1.3,1.1.1.3,,,
enz_ec_1_1_1_374,EC 1.1.1.374,1.1.1.374,,,
enz_ec_1_1_1_424,EC 1.1.1.424,1.1.1.424,,,
enz_ec_1_1_1_377,EC 1.1.1.377,1.1.1.377,,,
enz_ec_1_1_1_378,EC 1.1.1.378,1.1.1.378,,,
enz_ec_1_14_13_195,EC 1.14.13.195,1.14.13.195,,,
enz_ec_1_14_13_196,EC 1.14.13.196,1.14.13.196,,,
