id,name,ec,source,smarts,ec_list,score,datasets,radius,is_balanced
rr_MNXR195245,RetroRules reaction MNXR195245,3.1.3.76,retrorules,[C;H1:1]=[C;H1:2]-[C;H1:3](-[O;H1:4])-[C;H1:5](-[C;H2:6]-[O;H0:7]-[P;H0:8](=[O;H0:9])(-[O;H1:10])-[O;H1:11])-[N;H1:12]-[C;H0:13](-[C;H3:14])=[O;H0:15]>>[C;H1:1]=[C;H1:2]-[C;H1:3](-[O;H1:4])-[C;H1:5](-[C;H2:6]-[O;H1:7])-[N;H1:12]-[C;H0:13](-[C;H3:14])=[O;H0:15].[O;H1]-[P;H0:8](=[O;H0:9])(-[O;H1:10])-[O;H1:11],3.1.3.76,1.0,metanetx,5,B
rr_MNXR195255,RetroRules reaction MNXR195255,2.3.1,retrorules,[C;H2:1]-[C;H2:2]-[C;H0:3](=[O;H0:4])-[S;H0:5]-[C;H2:6]-[C;H2:7]>>[O;H0]=[C;H0](-[C;H2]-[C;H0:3](-[C;H2:2]-[C;H2:1])=[O;H0:4])-[S;H0:5]-[C;H2:6]-[C;H2:7],2.3.1;2.3.1.16;2.3.1.199,0.6147881746292114,metanetx,2,B
rr_MNXR195256,RetroRules reaction MNXR195256,2.3.1.199,retrorules,[O;H1:1]-[C;H0:2](=[O;H0:3])-[C;H2:4]-[C;H0:5](-[S;H0:6]-[C;H2:7]-[C;H2:8]-[N;H1:9]-[C;H0:10](-[C;H2:11]-[C;H2:12]-[N;H1:13]-[C;H0:14])=[O;H0:15])=[O;H0:16]>>[C;H0:14]-[N;H1:13]-[C;H2:12]-[C;H2:11]-[C;H0:10](=[O;H0:15])-[N;H1:9]-[C;H2:8]-[C;H2:7]-[S;H1:6].[C;H3]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H2]-[C;H0:5](=[O;H0:16])-[C;H2:4]-[C;H0](=[O;H0])-[S;H0]-[C;H2]-[C;H2]-[N;H1]-[C;H0](=[O;H0])-[C;H2]-[C;H2]-[N;H1]-[C;H0](=[O;H0])-[C;H1](-[O;H1])-[C;H0](-[C;H3])(-[C;H3])-[C;H2]-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H0]-[C;H2]-[C;H1]1-[O;H0]-[C;H1](-[n;H0]2:[c;H1]:[n;H0]:[c;H0]3:[c;H0](-[N;H2]):[n;H0]:[c;H1]:[n;H0]:[c;H0]:3:2)-[C;H1](-[O;H1])-[C;H1]-1-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H1].[O;H0:1]=[C;H0:2]=[O;H0:3],2.3.1.199,0.5491004586219788,metanetx,8,B
rr_MNXR195269,RetroRules reaction MNXR195269,2.8.2,retrorules,[N;H0:1]-[O;H1:2]>>[O;H0]=[S;H0](=[O;H0])(-[O;H1])-[O;H0:2]-[N;H0:1],2.8.2;2.8.2.1;2.8.2.24;2.8.2.38,1.0,metanetx,1,B
rr_MNXR195315,RetroRules reaction MNXR195315,3.1.1.2,retrorules,[C;H0:1](=[O;H0:2])(-[C;H2:3]-[C;H3:4])-[O;H1:5]>>[C;H3]-[C;H2]-[C;H2]-[O;H0]-[C;H0:1](=[O;H0:2])-[C;H2:3]-[C;H3:4].[O;H2:5],3.1.1.2,1.0,metanetx,10,B
rr_MNXR195316,RetroRules reaction MNXR195316,3.1.1.2,retrorules,[C;H0:1](=[O;H0:2])(-[C;H2:3]-[C;H3:4])-[O;H1:5]>>[C;H3]-[C;H2]-[C;H2]-[C;H2]-[O;H0]-[C;H0:1](=[O;H0:2])-[C;H2:3]-[C;H3:4].[O;H2:5],3.1.1.2,1.0,metanetx,10,B
rr_MNXR195317,RetroRules reaction MNXR195317,3.1.1.2,retrorules,[O;H1:1]-[C;H3:2]>>[C;H3]-[C;H2]-[C;H0](=[O;H0])-[O;H0:1]-[C;H3:2],3.1.1.2,0.6147881746292114,metanetx,10,B
rr_MNXR195359,RetroRules reaction MNXR195359,4.1.2.46,retrorules,[C;H3:1]-[C;H0:2](-[C;H3:3])=[O;H0:4]>>[N;H0]#[C;H0]-[C;H0:2](-[C;H3:1])(-[C;H3:3])-[O;H1:4],4.1.2.46;4.1.2.47,1.0,metanetx,10,B
rr_MNXR195363,RetroRules reaction MNXR195363,4.1.2.47,retrorules,[N;H0:1]#[C;H0;-1:2]>>[O;H1]-[C;H1](-[c;H0]1:[c;H1]:[c;H1]:[c;H0](-[O;H1]):[c;H1]:[c;H1]:1)-[C;H0;+0:2]#[N;H0:1],4.1.2.47,1.0,metanetx,10,B
rr_MNXR195373,RetroRules reaction MNXR195373,1.13.11.3,retrorules,[C;H0:1]-[c;H0:2]1:[c;H1:3]:[c;H1:4]:[c;H0:5]:[c;H0:6]:[c;H1:7]:1>>[O;H0]=[C;H0:5]-[C;H1:4]=[C;H0:3](-[C;H0:1])-[C;H1:2]=[C;H1:7]-[C;H0:6]=[O;H0],1.13.11.3,0.6147881746292114,metanetx,0,B
rr_MNXR195379,RetroRules reaction MNXR195379,1.2.1.67,retrorules,[O;H0:1]=[C;H0:2](-[c;H0:3]1:[c;H1:4]:[c;H1:5]:[c;H0:6]:[c;H0:7](-[O;H1:8]):[c;H1:9]:1)-[O;H1:10]>>[O;H0:1]=[C;H1:2]-[c;H0:3]1:[c;H1:4]:[c;H1:5]:[c;H0:6]:[c;H0:7](-[O;H1:8]):[c;H1:9]:1.[O;H2:10],1.2.1.67;1.2.3.9,1.0,metanetx,4,B
rr_MNXR195381,RetroRules reaction MNXR195381,1.14.13.82,retrorules,[O;H0:1]=[C;H0:2](-[O;H1:3])-[c;H0:4]1:[c;H1:5]:[c;H1:6]:[c;H0:7](-[O;H1:8]):[c;H0:9](-[O;H0:10]-[C;H3:11]):[c;H1:12]:1>>[O;H0:1]=[C;H0:2](-[O;H1:3])-[c;H0:4]1:[c;H1:5]:[c;H1:6]:[c;H0:7](-[O;H1:8]):[c;H0:9](-[O;H1:10]):[c;H1:12]:1.[O;H0]=[C;H2:11],1.14.13.82,0.8408964276313782,metanetx,10,B
rr_MNXR195391,RetroRules reaction MNXR195391,1.1.1,retrorules,[C;H3:1]-[C;H1:2](-[O;H1:3])-[C;H1:4](-[C;H3:5])-[O;H1:6]>>[C;H3:1]-[C;H0:2](=[O;H0:3])-[C;H1:4](-[C;H3:5])-[O;H1:6],1.1.1;1.1.1.1;1.1.1.153;1.1.1.156;1.1.1.4;1.1.1.72;1.1.1.76;1.3.1.20,0.6147881746292114,metanetx,10,B
rr_MNXR195392,RetroRules reaction MNXR195392,2.3.1,retrorules,[C;H1:1]-[C;H0:2](=[O;H0:3])-[N;H0:4](-[O;H1:5])-[C;H2:6]>>[C;H3]-[C;H0](-[C;H3])(-[C;H2]-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H0]-[C;H2]-[C;H1]1-[O;H0]-[C;H1](-[n;H0]2:[c;H1]:[n;H0]:[c;H0]3:[c;H0](-[N;H2]):[n;H0]:[c;H1]:[n;H0]:[c;H0]:3:2)-[C;H1](-[O;H1])-[C;H1]-1-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H1])-[C;H1](-[O;H1])-[C;H0](=[O;H0])-[N;H1]-[C;H2]-[C;H2]-[C;H0](=[O;H0])-[N;H1]-[C;H2]-[C;H2]-[S;H0]-[C;H0:2](-[C;H1:1])=[O;H0:3].[N;H1:4](-[O;H1:5])-[C;H2:6],2.3.1;3.5.1,0.7598356604576111,metanetx,1,B
rr_MNXR195398,RetroRules reaction MNXR195398,3.6.1,retrorules,[O;H0:1]=[P;H0:2](-[O;H1:3])(-[O;H1:4])-[O;H0:5]-[P;H0:6](-[O;H0:7]-[C;H2:8]-[C;H1:9]=[C;H0:10](-[C;H2:11])-[C;H3:12])(=[O;H0:13])-[O;H1:14]>>[C;H2:11]-[C;H0:10](-[C;H3:12])=[C;H1:9]-[C;H2:8]-[O;H0:7]-[P;H0:6](=[O;H0:13])(-[O;H1:14])-[O;H1:5].[O;H1]-[P;H0:2](=[O;H0:1])(-[O;H1:3])-[O;H1:4],3.6.1;3.6.1.27;3.6.1.68;3.6.1.76,0.24879398941993713,metanetx,6,B
rr_MNXR195399,RetroRules reaction MNXR195399,3.6.1,retrorules,[O;H0:1]=[P;H0:2](-[O;H1:3])(-[O;H1:4])-[O;H0:5]-[P;H0:6](-[O;H0:7]-[C;H2:8]-[C;H1:9]=[C;H0:10](-[C;H2:11])-[C;H3:12])(=[O;H0:13])-[O;H1:14]>>[C;H2:11]-[C;H0:10](-[C;H3:12])=[C;H1:9]-[C;H2:8]-[O;H0:7]-[P;H0:6](=[O;H0:13])(-[O;H1:14])-[O;H1:5].[O;H1]-[P;H0:2](=[O;H0:1])(-[O;H1:3])-[O;H1:4],3.6.1;3.6.1.27;3.6.1.68;3.6.1.76,0.24879398941993713,metanetx,6,B
rr_MNXR195408,RetroRules reaction MNXR195408,3.1.3.25,retrorules,[P;H0:1]-[O;H0:2]-[C;H1:3](-[C;H1:4])-[C;H1:5]>>[O;H1]-[C;H1:3](-[C;H1:4])-[C;H1:5].[P;H0:1]-[O;H1:2],3.1.3.25;3.1.3.57;3.1.4.2;3.1.4.44,0.7598356604576111,metanetx,1,B
rr_MNXR195409,RetroRules reaction MNXR195409,3.1.3.25,retrorules,[P;H0:1]-[O;H0:2]-[C;H1:3](-[C;H1:4])-[C;H1:5]>>[O;H1]-[C;H1:3](-[C;H1:4])-[C;H1:5].[P;H0:1]-[O;H1:2],3.1.3.25;3.1.3.57;3.1.4.2;3.1.4.44,0.7598356604576111,metanetx,1,B
rr_MNXR195410,RetroRules reaction MNXR195410,5.5.1.4,retrorules,([C;H1:1]-[C;H1:2].[O;H1:3])>>([C;H2:1].[O;H0:3]-[C;H1:2]),5.5.1.4,0.5372849702835083,metanetx,0,B
rr_MNXR195411,RetroRules reaction MNXR195411,5.5.1.4,retrorules,([C;H1:1]-[C;H1:2].[O;H1:3])>>([C;H2:1].[O;H0:3]-[C;H1:2]),5.5.1.4,0.5372849702835083,metanetx,0,B
rr_MNXR195412,RetroRules reaction MNXR195412,5.5.1.4,retrorules,([C;H1:1]-[C;H1:2].[O;H1:3])>>([C;H2:1].[O;H0:3]-[C;H1:2]),5.5.1.4,0.5372849702835083,metanetx,0,B
rr_MNXR195413,RetroRules reaction MNXR195413,5.5.1.4,retrorules,([C;H1:1]-[C;H1:2].[O;H1:3])>>([C;H2:1].[O;H0:3]-[C;H1:2]),5.5.1.4,0.5372849702835083,metanetx,0,B
rr_MNXR195416,RetroRules reaction MNXR195416,1.1.1,retrorules,[C;H3:1]-[C;H0:2](=[O;H0:3])-[C;H1:4](-[C;H3:5])-[O;H1:6]>>[C;H3:1]-[C;H0:2](=[O;H0:3])-[C;H0:4](-[C;H3:5])=[O;H0:6],1.1.1;1.1.1.10;1.1.1.153;1.1.1.156;1.1.1.184;1.1.1.2;1.1.1.21;1.1.1.213;1.1.1.303;1.1.1.304;1.1.1.5;1.1.1.50;1.1.1.72;1.1.1.N11;1.2.1.3,0.5946035385131836,metanetx,10,B
rr_MNXR195417,RetroRules reaction MNXR195417,1.1.1,retrorules,[C;H3:1]-[C;H0:2](=[O;H0:3])-[C;H1:4](-[C;H3:5])-[O;H1:6]>>[C;H3:1]-[C;H0:2](=[O;H0:3])-[C;H0:4](-[C;H3:5])=[O;H0:6],1.1.1;1.1.1.10;1.1.1.153;1.1.1.156;1.1.1.184;1.1.1.2;1.1.1.21;1.1.1.213;1.1.1.303;1.1.1.304;1.1.1.5;1.1.1.50;1.1.1.72;1.1.1.N11;1.2.1.3,0.5946035385131836,metanetx,10,B
rr_MNXR195419,RetroRules reaction MNXR195419,1.1.1,retrorules,[C;H3:1]-[C;H1:2](-[O;H1:3])-[C;H1:4](-[C;H3:5])-[O;H1:6]>>[C;H3:1]-[C;H0:2](=[O;H0:3])-[C;H1:4](-[C;H3:5])-[O;H1:6],1.1.1;1.1.1.1;1.1.1.153;1.1.1.156;1.1.1.4;1.1.1.72;1.1.1.76;1.3.1.20,0.6147881746292114,metanetx,10,B
rr_MNXR195421,RetroRules reaction MNXR195421,6.2.1.1,retrorules,[O;H1:1]-[C;H0:2](-[C;H2:3]-[C;H1:4](-[C;H3:5])-[C;H3:6])=[O;H0:7]>>[C;H3]-[C;H0](-[C;H3])(-[C;H2]-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H0]-[C;H2]-[C;H1]1-[O;H0]-[C;H1](-[n;H0]2:[c;H1]:[n;H0]:[c;H0]3:[c;H0](-[N;H2]):[n;H0]:[c;H1]:[n;H0]:[c;H0]:3:2)-[C;H1](-[O;H1])-[C;H1]-1-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H1])-[C;H1](-[O;H1])-[C;H0](=[O;H0])-[N;H1]-[C;H2]-[C;H2]-[C;H0](=[O;H0])-[N;H1]-[C;H2]-[C;H2]-[S;H0]-[C;H0:2](-[C;H2:3]-[C;H1:4](-[C;H3:5])-[C;H3:6])=[O;H0:7].[O;H0]=[P;H0](-[O;H1])(-[O;H1])-[O;H0]-[P;H0](=[O;H0])(-[O;H1])-[O;H1:1],6.2.1.1,0.6687403321266174,metanetx,10,B
rr_MNXR195424,RetroRules reaction MNXR195424,3.1.3,retrorules,[C;H1:1]-[C;H1:2](-[O;H1:3])-[C;H2:4]-[O;H0:5]-[P;H0:6](=[O;H0:7])(-[O;H1:8])-[O;H1:9]>>[O;H1]-[C;H2:4]-[C;H1:2](-[C;H1:1])-[O;H1:3].[O;H1:5]-[P;H0:6](=[O;H0:7])(-[O;H1:8])-[O;H1:9],3.1.3;3.1.3.104;3.1.3.2;3.1.3.29;3.1.3.45;4.2.3;4.2.3.1,1.0,metanetx,2,B
rr_MNXR195430,RetroRules reaction MNXR195430,1.14.13.2,retrorules,[O;H0:1]=[C;H0:2](-[O;H1:3])-[c;H0:4]1:[c;H1:5]:[c;H1:6]:[c;H0:7](-[O;H1:8]):[c;H0:9](-[O;H1:10]):[c;H1:11]:1>>[O;H0:1]=[C;H0:2](-[O;H1:3])-[c;H0:4]1:[c;H1:5]:[c;H1:6]:[c;H0:7](-[O;H1:8]):[c;H1:9]:[c;H1:11]:1.[O;H0]=[O;H0:10],1.14.13.2;1.14.13.33,0.7071067690849304,metanetx,10,B
rr_MNXR195432,RetroRules reaction MNXR195432,4.2.1.118,retrorules,[C;H0:1]1=[C;H1:2]-[C;H0:3](=[O;H0:4])-[C;H1:5]-[C;H1:6]-[C;H2:7]-1>>[O;H2:4].[c;H0:1]1:[c;H1:2]:[c;H1:3]:[c;H0:5]:[c;H0:6]:[c;H1:7]:1,4.2.1.118,0.7071067690849304,metanetx,0,B
rr_MNXR195434,RetroRules reaction MNXR195434,4.1.2.20,retrorules,[O;H0:1]=[C;H0:2](-[O;H1:3])-[C;H0:4](=[O;H0:5])-[C;H3:6]>>[O;H0]=[C;H0](-[O;H1])-[C;H1](-[O;H1])-[C;H1](-[O;H1])-[C;H2:6]-[C;H0:4](-[C;H0:2](=[O;H0:1])-[O;H1:3])=[O;H0:5],4.1.2.20,1.0,metanetx,10,B
rr_MNXR195442,RetroRules reaction MNXR195442,4.1.1.47,retrorules,[O;H0:1]=[C;H1:2]>>[O;H0]=[C;H1]-[C;H1:2]-[O;H1:1],4.1.1.47,1.0,metanetx,0,B
rr_MNXR195444,RetroRules reaction MNXR195444,1.1.1.21,retrorules,[O;H0:1]=[C;H0:2](-[O;H1:3])-[C;H1:4]=[O;H0:5]>>[O;H0:1]=[C;H0:2](-[O;H1:3])-[C;H2:4]-[O;H1:5],1.1.1.21;1.1.1.26;1.1.1.28;1.1.1.29;1.1.1.79;1.1.1.8;1.1.1.81;1.1.99.14,0.4789736270904541,metanetx,10,B
rr_MNXR195445,RetroRules reaction MNXR195445,1.1.1.21,retrorules,[O;H0:1]=[C;H0:2](-[O;H1:3])-[C;H1:4]=[O;H0:5]>>[O;H0:1]=[C;H0:2](-[O;H1:3])-[C;H2:4]-[O;H1:5],1.1.1.21;1.1.1.26;1.1.1.28;1.1.1.29;1.1.1.79;1.1.1.8;1.1.1.81;1.1.99.14,0.4789736270904541,metanetx,10,B
rr_MNXR195447,RetroRules reaction MNXR195447,1.1.1.157,retrorules,[C;H2:1]-[S;H0:2]-[C;H0:3](=[O;H0:4])-[C;H2:5]-[C;H0:6](=[O;H0:7])-[C;H2:8]-[C;H2:9]-[C;H0:10](=[O;H0:11])-[O;H1:12]>>[C;H2:1]-[S;H0:2]-[C;H0:3](=[O;H0:4])-[C;H2:5]-[C;H1:6](-[O;H1:7])-[C;H2:8]-[C;H2:9]-[C;H0:10](=[O;H0:11])-[O;H1:12],1.1.1.157;1.1.1.35,1.0,metanetx,4,B
rr_MNXR195449,RetroRules reaction MNXR195449,1.1.1.157,retrorules,[C;H2:1]-[S;H0:2]-[C;H0:3](=[O;H0:4])-[C;H2:5]-[C;H0:6](=[O;H0:7])-[C;H2:8]-[C;H2:9]-[C;H0:10](=[O;H0:11])-[O;H1:12]>>[C;H2:1]-[S;H0:2]-[C;H0:3](=[O;H0:4])-[C;H2:5]-[C;H1:6](-[O;H1:7])-[C;H2:8]-[C;H2:9]-[C;H0:10](=[O;H0:11])-[O;H1:12],1.1.1.157;1.1.1.35,1.0,metanetx,4,B
rr_MNXR195458,RetroRules reaction MNXR195458,3.7.1.25,retrorules,[C;H3:1]-[C;H0:2](=[O;H0:3])-[O;H1:4]>>[O;H0]=[C;H0](-[O;H1])-[C;H0](-[O;H1])=[C;H1]-[C;H1]=[C;H1]-[C;H0:2](-[C;H3:1])=[O;H0:3].[O;H2:4],3.7.1.25,1.0,metanetx,10,B
rr_MNXR195459,RetroRules reaction MNXR195459,3.7.1,retrorules,[C;H3:1]-[C;H0:2](=[O;H0:3])-[O;H1:4]>>[O;H0]=[C;H0](-[O;H1])-[C;H0](=[O;H0])-[C;H1]=[C;H1]-[C;H2]-[C;H0:2](-[C;H3:1])=[O;H0:3].[O;H2:4],3.7.1,0.5266404151916504,metanetx,10,B
rr_MNXR195462,RetroRules reaction MNXR195462,1.1.1,retrorules,[O;H0:1]=[C;H0:2](-[O;H1:3])-[C;H1:4](-[O;H1:5])-[C;H2:6]-[O;H1:7]>>[O;H0:1]=[C;H0:2](-[O;H1:3])-[C;H1:4](-[O;H1:5])-[C;H1:6]=[O;H0:7],1.1.1;1.1.1.60,0.8408964276313782,metanetx,10,B
rr_MNXR195463,RetroRules reaction MNXR195463,1.1.1,retrorules,[O;H0:1]=[C;H0:2](-[O;H1:3])-[C;H1:4](-[O;H1:5])-[C;H2:6]-[O;H1:7]>>[O;H0:1]=[C;H0:2](-[O;H1:3])-[C;H1:4](-[O;H1:5])-[C;H1:6]=[O;H0:7],1.1.1;1.1.1.60,0.8408964276313782,metanetx,10,B
rr_MNXR195479,RetroRules reaction MNXR195479,3.4.11.1,retrorules,[C;H2:1]-[C;H1:2](-[N;H2:3])-[C;H0:4]>>[N;H2]-[C;H2]-[C;H0](=[O;H0])-[N;H1:3]-[C;H1:2](-[C;H2:1])-[C;H0:4],3.4.11.1;3.4.11.2;3.4.13.18,0.8408964276313782,metanetx,2,B
rr_MNXR195487,RetroRules reaction MNXR195487,3.4.11.1,retrorules,[C;H2:1]-[C;H1:2](-[N;H2:3])-[C;H0:4]>>[N;H2]-[C;H2]-[C;H0](=[O;H0])-[N;H1:3]-[C;H1:2](-[C;H2:1])-[C;H0:4],3.4.11.1;3.4.11.2;3.4.13.18,0.8408964276313782,metanetx,2,B
rr_MNXR195489,RetroRules reaction MNXR195489,6.3.2.49,retrorules,[O;H1:1]-[C;H0:2](-[C;H1:3](-[C;H3:4])-[N;H2:5])=[O;H0:6]>>[N;H2]-[C;H0](=[O;H0])-[C;H2]-[C;H2]-[C;H1](-[N;H1]-[C;H0:2](-[C;H1:3](-[C;H3:4])-[N;H2:5])=[O;H0:6])-[C;H0](=[O;H0])-[O;H1].[O;H0]=[P;H0](-[O;H1])(-[O;H1])-[O;H1:1],6.3.2.49,1.0,metanetx,10,B
rr_MNXR195496,RetroRules reaction MNXR195496,1.1,retrorules,[C;H3:1]-[C;H0:2](=[O;H0:3])-[C;H0:4](=[O;H0:5])-[O;H1:6]>>[C;H3:1]-[C;H1:2](-[O;H1:3])-[C;H0:4](=[O;H0:5])-[O;H1:6],1.1;1.1.1;1.1.1.1;1.1.1.27;1.1.1.272;1.1.1.28;1.1.1.40;1.1.1.86;1.1.2.3;1.1.2.4;1.1.3.15;1.1.3.2;1.1.5;1.1.99.40;1.1.99.7,0.2514866888523102,metanetx,10,B
rr_MNXR195497,RetroRules reaction MNXR195497,1.1,retrorules,[C;H3:1]-[C;H0:2](=[O;H0:3])-[C;H0:4](=[O;H0:5])-[O;H1:6]>>[C;H3:1]-[C;H1:2](-[O;H1:3])-[C;H0:4](=[O;H0:5])-[O;H1:6],1.1;1.1.1;1.1.1.1;1.1.1.27;1.1.1.272;1.1.1.28;1.1.1.40;1.1.1.86;1.1.2.3;1.1.2.4;1.1.3.15;1.1.3.2;1.1.5;1.1.99.40;1.1.99.7,0.2514866888523102,metanetx,10,B
rr_MNXR195500,RetroRules reaction MNXR195500,1.1.1.27,retrorules,[O;H0:1]=[C;H0:2](-[O;H1:3])-[C;H2:4]-[C;H1:5](-[O;H1:6])-[C;H0:7](=[O;H0:8])-[O;H1:9]>>[O;H0:1]=[C;H0:2](-[O;H1:3])-[C;H2:4]-[C;H0:5](=[O;H0:6])-[C;H0:7](=[O;H0:8])-[O;H1:9],1.1.1.27;1.1.1.28;1.1.1.299;1.1.1.37;1.1.1.39;1.1.1.82;1.1.3.3;1.1.5.4;1.1.99.16;1.1.99.40;1.1.99.7,0.2385120838880539,metanetx,10,B
rr_MNXR195501,RetroRules reaction MNXR195501,1.1.1.27,retrorules,[O;H0:1]=[C;H0:2](-[O;H1:3])-[C;H2:4]-[C;H1:5](-[O;H1:6])-[C;H0:7](=[O;H0:8])-[O;H1:9]>>[O;H0:1]=[C;H0:2](-[O;H1:3])-[C;H2:4]-[C;H0:5](=[O;H0:6])-[C;H0:7](=[O;H0:8])-[O;H1:9],1.1.1.27;1.1.1.28;1.1.1.299;1.1.1.37;1.1.1.39;1.1.1.82;1.1.3.3;1.1.5.4;1.1.99.16;1.1.99.40;1.1.99.7,0.2385120838880539,metanetx,10,B
rr_MNXR195525,RetroRules reaction MNXR195525,1.5.1,retrorules,[C;H3:1]-[C;H1:2](-[C;H0:3])-[N;H1:4]-[C;H1:5]>>[C;H1:5]-[N;H2:4].[O;H0]=[C;H0:2](-[C;H3:1])-[C;H0:3],1.5.1,1.0,metanetx,1,B
rr_MNXR195532,RetroRules reaction MNXR195532,4.2.1.132,retrorules,[C;H3:1]-[C;H1:2]=[C;H1:3]-[C;H1:4]=[C;H0:5](-[O;H1:6])-[C;H0:7]>>[O;H1]-[C;H1:3](-[C;H2:2]-[C;H3:1])-[C;H2:4]-[C;H0:5](=[O;H0:6])-[C;H0:7],4.2.1.132;4.2.1.80,1.0,metanetx,1,B
rr_MNXR195535,RetroRules reaction MNXR195535,4.2.1.132,retrorules,[C;H3:1]-[C;H2:2]-[C;H1:3](-[O;H1:4])-[C;H2:5]-[C;H0:6]>>[C;H3:1]-[C;H1:2]=[C;H1:3]-[C;H2:5]-[C;H0:6].[O;H2:4],4.2.1.132;4.2.1.80,0.5773502588272095,metanetx,2,B
rr_MNXR195544,RetroRules reaction MNXR195544,1.1.1,retrorules,[C;H3:1]-[C;H1:2](-[O;H1:3])-[C;H2:4]-[O;H1:5]>>[C;H3:1]-[C;H1:2](-[O;H1:3])-[C;H1:4]=[O;H0:5],1.1.1;1.1.1.1;1.1.1.2;1.1.1.21;1.1.1.55;1.1.1.71;1.1.1.77;1.3.1.20,1.0,metanetx,10,B
rr_MNXR195547,RetroRules reaction MNXR195547,1.3.3.4,retrorules,[C;H2:1]=[C;H1:2]-[c;H0:3]1:[c;H0:4]2:[n;H1:5]:[c;H0:6](:[c;H0:7]:1-[C;H3:8])-[C;H2:9]-[c;H0:10]1:[n;H1:11]:[c;H0:12](:[c;H0:13](-[C;H2:14]-[C;H2:15]-[C;H0:16]):[c;H0:17]:1-[C;H3:18])-[C;H2:19]-[c;H0:20]1:[n;H1:21]:[c;H0:22](:[c;H0:23](-[C;H3:24]):[c;H0:25]:1-[C;H2:26]-[C;H2:27]-[C;H0:28])-[C;H2:29]-[c;H0:30]1:[n;H1:31]:[c;H0:32](:[c;H0:33](-[C;H3:34]):[c;H0:35]:1-[C;H1:36])-[C;H2:37]-2>>[C;H2:1]=[C;H1:2]-[C;H0:25]1=[C;H0:23](-[C;H3:24])-[c;H0:22]2:[n;H0:21]:[c;H0:20]-1:[c;H1:19]:[c;H0:12]1:[n;H1:11]:[c;H0:10](:[c;H1:9]:[c;H0:6]3:[n;H0:5]:[c;H0:4](:[c;H1:37]:[c;H0:32]4:[n;H1:31]:[c;H0:30](:[c;H1:29]:2):[c;H0:35](-[C;H1:36]):[c;H0:33]:4-[C;H3:34])-[C;H0:3](-[C;H3:18])=[C;H0:7]-3-[C;H2:14]-[C;H2:15]-[C;H0:16]):[c;H0:17](-[C;H2:26]-[C;H2:27]-[C;H0:28]):[c;H0:13]:1-[C;H3:8],1.3.3.4,0.5266404151916504,metanetx,2,B
rr_MNXR195548,RetroRules reaction MNXR195548,1.3.3.4,retrorules,([c;H0:1]-[C;H2:2]-[c;H0:3].[c;H0:4]-[C;H2:5]-[c;H0:6]1:[n;H1:7]:[c;H0:8](-[C;H2:9]-[c;H0:10]2:[n;H1:11]:[c;H0:12](-[C;H2:13]-[c;H0:14]):[c;H0:15]:[c;H0:16]:2):[c;H0:17]:[c;H0:18]:1)>>([c;H0:1]:[c;H1:2]:[c;H0:12]1:[n;H0:11]:[c;H0:10](:[c;H1:9]:[c;H0:8]2:[n;H0:7]:[c;H0:6](:[c;H1:5]:[c;H0:3])-[C;H0:18]=[C;H0:17]-2)-[C;H0:16]=[C;H0:15]-1.[c;H0:4]:[c;H1:13]:[c;H0:14]),1.3.3.4,0.22502659261226654,metanetx,0,B
rr_MNXR195550,RetroRules reaction MNXR195550,2.5.1.72,retrorules,[C;H2:1](-[C;H0:2](-[C;H2:3]-[O;H0:4]-[P;H0:5]=[O;H0:6])=[O;H0:7])-[O;H1:8]>>[O;H0]=[C;H0](-[O;H1])-[c;H0]1:[n;H0]:[c;H1:3]:[c;H1:2]:[c;H1:1]:[c;H0]:1-[C;H0](=[O;H0])-[O;H1].[O;H0:4]=[P;H0:5]-[O;H1:6].[O;H2:7].[O;H2:8],2.5.1.72,0.3578224182128906,metanetx,0,B
rr_MNXR195551,RetroRules reaction MNXR195551,2.5.1.72,retrorules,[C;H0:1](-[C;H2:2]-[O;H1:3])(-[C;H2:4]-[O;H0:5]-[P;H0:6]=[O;H0:7])=[O;H0:8]>>[O;H0]=[C;H0](-[O;H1])-[c;H0:1]1:[c;H1:2]:[c;H1]:[c;H1]:[n;H0]:[c;H0:4]:1-[C;H0](=[O;H0])-[O;H1].[O;H0:5]=[P;H0:6]-[O;H1:7].[O;H2:8].[O;H2:3],2.5.1.72,0.3578224182128906,metanetx,0,B
