id,name,smiles,inchikey,kegg,chebi,role,is_monomer,is_currency,formula,charge,mass
cpd_MNXM1132475,3-oxo-2-propylpentanoyl-CoA,CCCC(C(=O)CC)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-],VCAXZLZSBCJOHE-KYUGGUJGSA-J,,,intermediate,false,false,C29H44N7O18P3S,-4,903.69100
cpd_MNXM1132478,3-methylbutanoyl phosphate,CC(C)CC(=O)OP(=O)([O-])[O-],MDJJHWGUEOCBJV-UHFFFAOYSA-L,,,intermediate,false,false,C5H9O5P,-2,180.09600
cpd_MNXM1132482,2-[(3Z)-indol-3-ylidene]acetate,O=C([O-])/C=C1\C=NC2=C1C=CC=C2,ZNWKELRZJMEGNL-FNORWQNLSA-M,,,intermediate,false,false,C10H6NO2,-1,172.16300
cpd_MNXM1132500,(R)-3-hydroxybutanal,C[C@@H](O)CC=O,HSJKGGMUJITCBW-SCSAIBSYSA-N,,,intermediate,false,false,C4H8O2,0,88.10600
cpd_MNXM1132501,beta-D-Man-(1->3)-GlcNAc-PP-Und,CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,WZXSCLOEBAZOTJ-PYZKDFQYSA-L,,,intermediate,false,false,C69H113NO17P2,-2,1290.60100
cpd_MNXM1132502,alpha-D-Man-(1->2)-beta-D-Man-(1->3)-GlcNAc-PP-undecaprenol,CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,MCHXEAJGYJVKIO-GESQZHOGSA-L,,,intermediate,false,false,C75H123NO22P2,-2,1452.74200
cpd_MNXM1132507,alpha-L-Rha-(1->3)-alpha-D-GlcNAc-PP-Und,CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O,ORYXFVQODWYDMG-DNXRFMHBSA-L,,,intermediate,false,false,C69H113NO16P2,-2,1274.60200
cpd_MNXM1132508,alpha-D-Gal-(1->4)-alpha-L-rha-(1->3)-GlcNAc-PP-undecaprenol,CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@@H](C)[C@H](O[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H]1O,JXWCSMNRODEJJO-FCOHNJMOSA-L,,,intermediate,false,false,C75H123NO21P2,-2,1436.74300
cpd_MNXM1132509,beta-D-Man-(1->4)-alpha-D-Gal-(1->4)-alpha-L-rha-(1->3)-GlcNAc-PP-Und,CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@@H](C)[C@H](O[C@H]2O[C@H](CO)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)[C@H](O)[C@H]2O)[C@@H](O)[C@H]1O,JNXNVUSKHNGLJU-GBLQJUIJSA-L,,,intermediate,false,false,C81H133NO26P2,-2,1598.88400
cpd_MNXM1132515,beta-D-Galf-(1->3)-alpha-D-GlcNAc-PP-undecaprenol,CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@@H]([C@H](O)CO)[C@H](O)[C@H]1O,FBRXRRQWOCDLDG-SZEAKUHZSA-L,,,intermediate,false,false,C69H113NO17P2,-2,1290.60100
cpd_MNXM1132516,beta-D-ManNAc-(1->6)-beta-D-Galf-(1->3)-alpha-D-GlcNAc-PP-Und,CC(=O)N[C@@H]1[C@H](OC[C@@H](O)[C@@H]2O[C@@H](O[C@H]3[C@H](O)[C@@H](CO)O[C@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@@H]3NC(C)=O)[C@H](O)[C@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O,OSMQEIIVAMBNRE-MTEHZGTJSA-L,,,intermediate,false,false,C77H126N2O22P2,-2,1493.79500
cpd_MNXM1132524,alpha-L- QuiNAc-(1->3)-alpha-D-GlcNAc-PP-undecaprenol,CC(=O)N[C@@H]1[C@@H](O[C@H]2[C@H](O)[C@@H](CO)O[C@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@@H]2NC(C)=O)O[C@@H](C)[C@H](O)[C@H]1O,CHXLNLTWVUVWTA-JXXUFQMPSA-L,,,intermediate,false,false,C71H116N2O16P2,-2,1315.65500
cpd_MNXM1132532,alpha-D-GalNAc-(1->3)-alpha-D-GlcNAc-PP-Und,CC(=O)N[C@H]1[C@@H](O[C@H]2[C@H](O)[C@@H](CO)O[C@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CCC=C(C)C)[C@@H]2NC(C)=O)O[C@H](CO)[C@H](O)[C@@H]1O,SGCLPRBYAHBRPD-BUQHFATNSA-L,,,intermediate,false,false,C71H116N2O17P2,-2,1331.65400
cpd_MNXM1132533,beta-D-Gal-(1->3)-alpha-D-GalNAc-(1->3)-alpha-D-GlcNAc-PP-Und,CC(=O)N[C@H]1[C@@H](O[C@H]2[C@H](O)[C@@H](CO)O[C@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CCC=C(C)C)[C@@H]2NC(C)=O)O[C@H](CO)[C@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,DTHGKYAZBNWFMJ-DUILIUGGSA-L,,,intermediate,false,false,C77H126N2O22P2,-2,1493.79500
cpd_MNXM1132534,alpha-D-Gal-(1->3)-beta-D-Gal-(1->3)-alpha-D-GalNAc-(1->3)-alpha-D-GlcNAc-PP-undecaprenol,CC(=O)N[C@H]1[C@@H](O[C@H]2[C@H](O)[C@@H](CO)O[C@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CCC=C(C)C)[C@@H]2NC(C)=O)O[C@H](CO)[C@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H]1O,MCLJGJKBHXEZIO-PRDCSZGLSA-L,,,intermediate,false,false,C83H136N2O27P2,-2,1655.93600
cpd_MNXM1132537,alpha-D-Glc-(1->4)-alpha-D-GalNAc-(1->3)-alpha-D-GlcNAc-PP-undecaprenol,CC(=O)N[C@H]1[C@@H](O[C@H]2[C@H](O)[C@@H](CO)O[C@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CCC=C(C)C)[C@@H]2NC(C)=O)O[C@H](CO)[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1O,SOBKYJIPTAAVSB-DRRWSRSYSA-L,,,intermediate,false,false,C77H126N2O22P2,-2,1493.79500
cpd_MNXM1132547,alpha-L-FucNAm-(1->3)-alpha-D-GlcNAc-PP-undecaprenol,CC(=[NH2+])N[C@@H]1[C@H](O[C@H]2[C@H](O)[C@@H](CO)O[C@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@@H]2NC(C)=O)O[C@@H](C)[C@@H](O)[C@H]1O,XOZRSUYIPZHILC-HUXRSDHRSA-M,,,intermediate,false,false,C71H118N3O15P2,-1,1315.67900
cpd_MNXM1132548,alpha-D-Gal-(1->3)-alpha-L-FucNAm-(1->3)-alpha-D-GlcNAc-PP-undecaprenol,CC(=[NH2+])N[C@@H]1[C@H](O[C@H]2[C@H](O)[C@@H](CO)O[C@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@@H]2NC(C)=O)O[C@@H](C)[C@@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,DJDURQAQGPWLEU-FKRQDSPCSA-M,,,intermediate,false,false,C77H128N3O20P2,-1,1477.82000
cpd_MNXM1132549,D-Rib-ol-5P-(O->6)-alpha-D-Gal-(1->3)-alpha-L-FucNAm-(1->3)-alpha-D-GlcNAc-PP-Und,CC(=[NH2+])N[C@@H]1[C@H](O[C@H]2[C@H](O)[C@@H](CO)O[C@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@@H]2NC(C)=O)O[C@@H](C)[C@@H](O)[C@H]1O[C@H]1O[C@H](COP(=O)([O-])OC[C@@H](O)[C@@H](O)[C@@H](O)CO)[C@H](O)[C@H](O)[C@H]1O,NXKBTERINAPZLK-SOBTUPCVSA-L,,,intermediate,false,false,C82H138N3O27P3,-2,1690.92200
cpd_MNXM1132551,alpha-Neu5Ac-(2->3)-alpha-L-FucNAm-(1->3)-alpha-D-GlcNAc-PP-undecaprenol,CC(=[NH2+])N[C@@H]1[C@H](O[C@H]2[C@H](O)[C@@H](CO)O[C@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@@H]2NC(C)=O)O[C@@H](C)[C@@H](O)[C@H]1O[C@]1(C(=O)[O-])C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O1,NDPMJIWWWNTEDW-PFFKMTGKSA-L,,,intermediate,false,false,C82H134N4O23P2,-2,1605.92700
cpd_MNXM1132560,alpha-Neu5Ac-(2->3)-beta-D-Gal-(1->3)-alpha-D-GalNAc-PP-Und,CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO)[C@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O[C@@]2(C(=O)[O-])C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)[C@H]1O,HFKRYYSKLDIQPY-JAUUHODXSA-K,,,intermediate,false,false,C80H129N2O25P2,-3,1580.84900
cpd_MNXM1132564,beta-D-GlcNAc-(1->3)-beta-D-Gal-(1->3)-alpha-D-GalNAc-(1->3)-alpha-D-GlcNAc-PP-undecaprenol,CC(=O)N[C@H]1[C@H](O[C@H]2[C@@H](O)[C@@H](CO)O[C@@H](O[C@H]3[C@@H](O)[C@@H](CO)O[C@H](O[C@H]4[C@H](O)[C@@H](CO)O[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CCC=C(C)C)[C@@H]4NC(C)=O)[C@@H]3NC(C)=O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O,OJSVTHRQJKBPEZ-XPJUCLJSSA-L,,,intermediate,false,false,C85H139N3O27P2,-2,1696.98900
cpd_MNXM1132571,beta-D-GalNAc-(1->4)-alpha-L-Rha-(1->3)-alpha-D-GlcNAc-PP-undecaprenol,CC(=O)N[C@H]1[C@H](O[C@@H]2[C@@H](O)[C@@H](O)[C@H](O[C@H]3[C@H](O)[C@@H](CO)O[C@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@@H]3NC(C)=O)O[C@H]2C)O[C@H](CO)[C@H](O)[C@@H]1O,HEAUIDKMNWGNFQ-VFEVQIGWSA-L,,,intermediate,false,false,C77H126N2O21P2,-2,1477.79600
cpd_MNXM1132588,alpha-D-GlcNAc-(1->4)-alpha-L-Rha-(1->3)-alpha-D-GlcNAc-PP-undecaprenol,CC(=O)N[C@H]1[C@@H](O[C@@H]2[C@@H](O)[C@@H](O)[C@H](O[C@H]3[C@H](O)[C@@H](CO)O[C@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@@H]3NC(C)=O)O[C@H]2C)O[C@H](CO)[C@@H](O)[C@@H]1O,HEAUIDKMNWGNFQ-WSWMWAMBSA-L,,,intermediate,false,false,C77H126N2O21P2,-2,1477.79600
cpd_MNXM1132591,beta-D-Man-(1->3)-beta-D-Glc-(1->3)-alpha-D-GlcNAc-PP-Und,CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)[C@H]1O,WEOMLABQFSVBKP-WQZYXMGSSA-L,,,intermediate,false,false,C75H123NO22P2,-2,1452.74200
cpd_MNXM1132595,alpha-8eLeg5RHb7Ac-(2->3)-alpha-L-FucNAm-(1->3)-alpha-D-GlcNAc-PP-undecaprenol,CC(=[NH2+])N[C@@H]1[C@H](O[C@H]2[C@H](O)[C@@H](CO)O[C@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@@H]2NC(C)=O)O[C@@H](C)[C@@H](O)[C@H]1O[C@@]1(C(=O)[O-])C[C@@H](O)[C@H](NC(=O)C[C@@H](C)O)C(CC(NC(C)=O)C(C)O)O1,WFPZAIVNFKAYKA-HLCNVQFXSA-L,,,intermediate,false,false,C87H143N5O23P2,-2,1689.06100
cpd_MNXM1132596,"CMP-beta-7-acetamido-3,5,7,9-tetradeoxy-5[(R)-3-hydroxybutanoylamino]-L-glycero-D-galacto-non-2-ulosonate",CC(=O)NC(CC1O[C@](OP(=O)([O-])OC[C@H]2O[C@@H](N3C=CC(N)=NC3=O)[C@H](O)[C@@H]2O)(C(=O)[O-])C[C@@H](O)[C@@H]1NC(=O)C[C@@H](C)O)C(C)O,LEKGJGFKLOEIHL-AVCLDQLWSA-L,,,intermediate,false,false,C25H38N5O16P,-2,695.57200
cpd_MNXM1132598,alpha-L-Rha-(1->2)-alpha-L-Rha-(1->3)-alpha-D-GlcNAc-PP-Und,CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O,FZENLKJRGIUNSR-MNVCLICSSA-L,,,intermediate,false,false,C75H123NO20P2,-2,1420.74400
cpd_MNXM1132603,beta-D-GlcNAc-(1->4)-alpha-D-GlcNAc-PP-undecaprenol,CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CCC=C(C)C)O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H]1O,CALMUTCFVFZDOC-JSCINORDSA-L,,,intermediate,false,false,C71H116N2O17P2,-2,1331.65400
cpd_MNXM1132609,alpha-L-Fuc-(1->3)-alpha-D-GalNAc-PP-Und,CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO)[C@H](O)[C@@H]1O[C@@H]1O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]1O,ORYXFVQODWYDMG-OQQHGAHCSA-L,,,intermediate,false,false,C69H113NO16P2,-2,1274.60200
cpd_MNXM1132610,alpha-D-Man-(1->3)-alpha-L-Fuc-(1->3)-alpha-D-GalNAc-PP-Und,CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO)[C@H](O)[C@@H]1O[C@@H]1O[C@@H](C)[C@@H](O)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)[C@@H]1O,MPCWGQRXGLQCKZ-MAAHUYHZSA-L,,,intermediate,false,false,C75H123NO21P2,-2,1436.74300
cpd_MNXM1132615,"beta-D-Man-(1->3)-alpha-D-GalNAc-diphospho-ditrans,octacis-undecaprenol",CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO)[C@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,WZXSCLOEBAZOTJ-APQXPQQTSA-L,,,intermediate,false,false,C69H113NO17P2,-2,1290.60100
cpd_MNXM1132616,alpha-D-Man-(1->2)-beta-D-Man-(1->3)-alpha-D-GalNAc-PP-Und,CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO)[C@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O,MCHXEAJGYJVKIO-KTJDKCKJSA-L,,,intermediate,false,false,C75H123NO22P2,-2,1452.74200
cpd_MNXM1132620,"alpha-D-Gal-(1->4)-beta-D-Gal-(1->3)-alpha-D-GalNAc-diphospho-ditrans,octacis-undecaprenol",CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO)[C@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,PGOLTABEHJUOKW-IRTJAXBVSA-L,,,intermediate,false,false,C75H123NO22P2,-2,1452.74200
cpd_MNXM1132625,"alpha-D-Gal-(1->3)-beta-D-Gal-(1->3)-alpha-D-GalNAc-diphospho-ditrans,octacis-undecaprenol",CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO)[C@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H]1O,WEOMLABQFSVBKP-AGYUAXGUSA-L,,,intermediate,false,false,C75H123NO22P2,-2,1452.74200
cpd_MNXM1132629,alpha-L-Rha-(1->4)-beta-D-Gal-(1->3)-alpha-D-GalNAc-PP-Und,CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO)[C@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@H]1O,HAGLKIHFERIESA-BUQGDZLHSA-L,,,intermediate,false,false,C75H123NO21P2,-2,1436.74300
cpd_MNXM1132632,beta-D-Glc-(1->3)-alpha-D-GalNAc-PP-Und,CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO)[C@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,WZXSCLOEBAZOTJ-NXIRIBLMSA-L,,,intermediate,false,false,C69H113NO17P2,-2,1290.60100
cpd_MNXM1132633,alpha-L-Fuc-(1->4)-beta-D-Glc-(1->3)-alpha-D-GalNAc-PP-Und,CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO)[C@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H]1O,HAGLKIHFERIESA-DVMMRZTGSA-L,,,intermediate,false,false,C75H123NO21P2,-2,1436.74300
cpd_MNXM1132636,beta-D-Gal-(1->4)-beta-D-Glc-(1->3)-alpha-D-GalNAc-PP-Und,CC(=O)N[C@H]1[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@H](CO)[C@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,PGOLTABEHJUOKW-WOOXDRRYSA-L,,,intermediate,false,false,C75H123NO22P2,-2,1452.74200
cpd_MNXM1132637,beta-D-Gal-(1->4)-[beta-D-GlcNAc-(1->2)]-beta-D-Glc-(1->3)-alpha-D-GalNAc-PP-Und,CC(=O)N[C@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@@H](O)[C@@H](CO)O[C@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@@H]3NC(C)=O)O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H]2O)O[C@H](CO)[C@@H](O)[C@@H]1O,VAWVKHBARPOXRR-XZZKPLRESA-L,,,intermediate,false,false,C83H136N2O27P2,-2,1655.93600
