compound_id,reaction_id,role
cpd_MNXM1,rr_MNXR103378,product
cpd_MNXM738702,rr_MNXR103378,product
cpd_MNXM741173,rr_MNXR103378,product
cpd_MNXM13,rr_MNXR103380,substrate
cpd_MNXM664,rr_MNXR103380,substrate
cpd_MNXM1,rr_MNXR103380,product
cpd_pyruvate,rr_MNXR103380,product
cpd_MNXM75,rr_MNXR103380,product
cpd_MNXM1,rr_MNXR103381,substrate
cpd_MNXM2024,rr_MNXR103381,substrate
cpd_MNXM735438,rr_MNXR103381,product
cpd_MNXM888,rr_MNXR103381,product
cpd_MNXM1363910,rr_MNXR103382,substrate
cpd_MNXM1372044,rr_MNXR103382,substrate
cpd_MNXM37,rr_MNXR103382,substrate
cpd_MNXM161,rr_MNXR103382,product
cpd_MNXM22376,rr_MNXR103382,product
cpd_MNXM1103962,rr_MNXR103453,substrate
cpd_MNXM5,rr_MNXR103453,substrate
cpd_MNXM163905,rr_MNXR103453,product
cpd_MNXM1,rr_MNXR103453,product
cpd_MNXM738702,rr_MNXR103453,product
cpd_MNXM1104012,rr_MNXR103461,substrate
cpd_MNXM5,rr_MNXR103461,substrate
cpd_MNXM165192,rr_MNXR103461,product
cpd_MNXM1,rr_MNXR103461,product
cpd_MNXM738702,rr_MNXR103461,product
cpd_MNXM124,rr_MNXR103468,substrate
cpd_MNXM735438,rr_MNXR103468,substrate
cpd_MNXM5830,rr_MNXR103468,product
cpd_MNXM729302,rr_MNXR103468,product
cpd_MNXM732620,rr_MNXR103468,product
cpd_MNXM1880,rr_MNXR103470,substrate
cpd_MNXM422,rr_MNXR103470,product
cpd_MNXM124,rr_MNXR103473,substrate
cpd_MNXM735438,rr_MNXR103473,substrate
cpd_MNXM162714,rr_MNXR103473,product
cpd_MNXM729302,rr_MNXR103473,product
cpd_MNXM732620,rr_MNXR103473,product
cpd_MNXM1104527,rr_MNXR103479,substrate
cpd_MNXM1364098,rr_MNXR103479,substrate
cpd_MNXM1104617,rr_MNXR103479,product
cpd_MNXM1104039,rr_MNXR103488,substrate
cpd_MNXM1104617,rr_MNXR103488,product
cpd_MNXM1364098,rr_MNXR103488,product
cpd_MNXM1093344,rr_MNXR103491,substrate
cpd_MNXM1104039,rr_MNXR103491,product
cpd_MNXM1364098,rr_MNXR103491,product
cpd_MNXM1093344,rr_MNXR103495,substrate
cpd_MNXM1364098,rr_MNXR103495,substrate
cpd_MNXM1104130,rr_MNXR103495,product
cpd_MNXM1103696,rr_MNXR103496,substrate
cpd_MNXM1103698,rr_MNXR103496,product
cpd_MNXM1364098,rr_MNXR103496,product
cpd_MNXM1106057,rr_MNXR103514,substrate
cpd_MNXM3,rr_MNXR103514,substrate
cpd_MNXM1,rr_MNXR103514,product
cpd_MNXM40333,rr_MNXR103514,product
cpd_MNXM737034,rr_MNXR103514,product
cpd_MNXM1,rr_MNXR103518,substrate
cpd_MNXM234,rr_MNXR103518,substrate
cpd_MNXM436,rr_MNXR103518,substrate
cpd_MNXM344,rr_MNXR103518,product
cpd_MNXM492,rr_MNXR103518,product
cpd_MNXM118,rr_MNXR103519,substrate
cpd_MNXM732620,rr_MNXR103519,substrate
cpd_MNXM771,rr_MNXR103519,substrate
cpd_MNXM501,rr_MNXR103519,product
cpd_MNXM735438,rr_MNXR103519,product
cpd_MNXM124,rr_MNXR103521,substrate
cpd_MNXM732620,rr_MNXR103521,substrate
cpd_MNXM771,rr_MNXR103521,substrate
cpd_MNXM600,rr_MNXR103521,product
cpd_MNXM735438,rr_MNXR103521,product
cpd_MNXM1103837,rr_MNXR103560,substrate
cpd_MNXM1364266,rr_MNXR103560,substrate
cpd_MNXM1104095,rr_MNXR103560,product
cpd_MNXM727276,rr_MNXR103560,product
cpd_MNXM735438,rr_MNXR103560,product
cpd_MNXM1104465,rr_MNXR103561,substrate
cpd_MNXM282,rr_MNXR103561,substrate
cpd_MNXM1,rr_MNXR103561,product
cpd_MNXM727276,rr_MNXR103561,product
cpd_MNXM9132,rr_MNXR103561,product
cpd_MNXM10,rr_MNXR103562,substrate
cpd_MNXM1,rr_MNXR103562,substrate
cpd_MNXM4697,rr_MNXR103562,substrate
cpd_MNXM124,rr_MNXR103562,product
cpd_MNXM8,rr_MNXR103562,product
cpd_MNXM1880,rr_MNXR103563,substrate
cpd_MNXM350,rr_MNXR103563,substrate
cpd_MNXM4697,rr_MNXR103563,product
cpd_MNXM124,rr_MNXR103564,substrate
cpd_MNXM1364268,rr_MNXR103564,substrate
cpd_MNXM1,rr_MNXR103564,product
cpd_MNXM350,rr_MNXR103564,product
cpd_MNXM49098,rr_MNXR103564,product
cpd_MNXM1,rr_MNXR103573,substrate
cpd_MNXM9366,rr_MNXR103573,substrate
cpd_MNXM205,rr_MNXR103573,product
cpd_MNXM75,rr_MNXR103573,product
cpd_MNXM205,rr_MNXR103574,substrate
cpd_pyruvate,rr_MNXR103574,substrate
cpd_MNXM81437,rr_MNXR103574,product
cpd_MNXM1364804,rr_MNXR103580,substrate
cpd_MNXM1,rr_MNXR103580,substrate
cpd_MNXM1401,rr_MNXR103580,product
cpd_MNXM205,rr_MNXR103580,product
cpd_MNXM1368744,rr_MNXR103594,substrate
cpd_MNXM17054,rr_MNXR103594,substrate
cpd_MNXM159,rr_MNXR103594,product
cpd_MNXM741173,rr_MNXR103594,product
cpd_MNXM1371683,rr_MNXR103610,substrate
cpd_MNXM5,rr_MNXR103610,substrate
cpd_MNXM1,rr_MNXR103610,product
cpd_MNXM735438,rr_MNXR103610,product
cpd_MNXM738432,rr_MNXR103610,product
cpd_MNXM738702,rr_MNXR103610,product
cpd_MNXM1102167,rr_MNXR103614,substrate
cpd_MNXM35291,rr_MNXR103614,substrate
cpd_MNXM1363767,rr_MNXR103614,product
cpd_MNXM1577,rr_MNXR103614,product
cpd_MNXM1104266,rr_MNXR103637,substrate
cpd_MNXM738068,rr_MNXR103637,substrate
cpd_MNXM1,rr_MNXR103637,product
cpd_MNXM727276,rr_MNXR103637,product
cpd_MNXM98606,rr_MNXR103637,product
cpd_MNXM1105076,rr_MNXR103643,substrate
cpd_MNXM1106761,rr_MNXR103643,product
cpd_MNXM738590,rr_MNXR103643,product
cpd_MNXM741664,rr_MNXR103643,product
cpd_MNXM1094932,rr_MNXR103644,substrate
cpd_MNXM1106761,rr_MNXR103644,substrate
cpd_MNXM1105076,rr_MNXR103644,product
cpd_MNXM10,rr_MNXR103653,substrate
cpd_MNXM1,rr_MNXR103653,substrate
cpd_MNXM95678,rr_MNXR103653,substrate
cpd_MNXM162714,rr_MNXR103653,product
cpd_MNXM8,rr_MNXR103653,product
cpd_MNXM1364163,rr_MNXR103671,substrate
cpd_MNXM29,rr_MNXR103671,substrate
cpd_MNXM35282,rr_MNXR103671,product
cpd_MNXM727276,rr_MNXR103671,product
cpd_MNXM1104531,rr_MNXR103672,substrate
cpd_MNXM29,rr_MNXR103672,substrate
cpd_MNXM57844,rr_MNXR103672,product
cpd_MNXM727276,rr_MNXR103672,product
cpd_MNXM1107906,rr_MNXR103673,substrate
cpd_MNXM1,rr_MNXR103673,substrate
cpd_MNXM726720,rr_MNXR103673,substrate
cpd_MNXM730865,rr_MNXR103673,product
cpd_MNXM1364268,rr_MNXR103682,substrate
cpd_MNXM1371179,rr_MNXR103682,substrate
cpd_MNXM60228,rr_MNXR103682,product
cpd_MNXM1364107,rr_MNXR103684,substrate
cpd_MNXM741553,rr_MNXR103684,substrate
cpd_MNXM32416,rr_MNXR103684,product
cpd_MNXM1105765,rr_MNXR103697,substrate
cpd_MNXM54295,rr_MNXR103697,substrate
cpd_MNXM163393,rr_MNXR103697,product
cpd_MNXM1364420,rr_MNXR103720,substrate
cpd_MNXM1364488,rr_MNXR103720,substrate
cpd_MNXM1,rr_MNXR103720,substrate
cpd_MNXM730888,rr_MNXR103720,product
cpd_MNXM1107906,rr_MNXR103728,substrate
cpd_MNXM7161,rr_MNXR103728,substrate
cpd_MNXM164389,rr_MNXR103728,product
cpd_MNXM1107906,rr_MNXR103730,substrate
cpd_MNXM7161,rr_MNXR103730,substrate
cpd_MNXM164067,rr_MNXR103730,product
cpd_MNXM1107906,rr_MNXR103731,substrate
cpd_MNXM7161,rr_MNXR103731,substrate
cpd_MNXM164063,rr_MNXR103731,product
cpd_MNXM1107906,rr_MNXR103732,substrate
cpd_MNXM7161,rr_MNXR103732,substrate
cpd_MNXM166710,rr_MNXR103732,product
cpd_MNXM1105965,rr_MNXR103755,substrate
cpd_MNXM732620,rr_MNXR103755,substrate
cpd_MNXM117,rr_MNXR103755,product
cpd_MNXM15828,rr_MNXR103755,product
cpd_MNXM1104493,rr_MNXR103807,substrate
cpd_MNXM1106093,rr_MNXR103807,substrate
cpd_MNXM1,rr_MNXR103807,substrate
cpd_MNXM13,rr_MNXR103807,product
cpd_MNXM31378,rr_MNXR103807,product
cpd_MNXM727276,rr_MNXR103807,product
cpd_MNXM1102114,rr_MNXR103825,substrate
cpd_MNXM13,rr_MNXR103825,substrate
cpd_MNXM727276,rr_MNXR103825,substrate
cpd_MNXM1106093,rr_MNXR103825,product
cpd_MNXM1,rr_MNXR103825,product
cpd_MNXM731010,rr_MNXR103825,product
cpd_MNXM1106093,rr_MNXR103830,substrate
cpd_MNXM1364155,rr_MNXR103830,substrate
cpd_MNXM1,rr_MNXR103830,substrate
cpd_MNXM13,rr_MNXR103830,product
cpd_MNXM163188,rr_MNXR103830,product
cpd_MNXM727276,rr_MNXR103830,product
cpd_MNXM163172,rr_MNXR103833,substrate
cpd_MNXM5,rr_MNXR103833,substrate
cpd_MNXM163188,rr_MNXR103833,product
cpd_MNXM1,rr_MNXR103833,product
cpd_MNXM738702,rr_MNXR103833,product
cpd_MNXM10,rr_MNXR103850,substrate
cpd_MNXM1104105,rr_MNXR103850,substrate
cpd_MNXM1,rr_MNXR103850,substrate
cpd_MNXM166027,rr_MNXR103850,product
cpd_MNXM8,rr_MNXR103850,product
cpd_MNXM1105762,rr_MNXR103862,substrate
cpd_MNXM1107770,rr_MNXR103862,substrate
cpd_MNXM1,rr_MNXR103862,substrate
cpd_MNXM735438,rr_MNXR103862,substrate
cpd_MNXM1364149,rr_MNXR103862,product
cpd_MNXM6120,rr_MNXR103862,product
cpd_MNXM1105762,rr_MNXR103864,substrate
cpd_MNXM1107770,rr_MNXR103864,substrate
cpd_MNXM1,rr_MNXR103864,substrate
cpd_MNXM735438,rr_MNXR103864,substrate
cpd_MNXM1364149,rr_MNXR103864,product
cpd_MNXM6139,rr_MNXR103864,product
cpd_MNXM162714,rr_MNXR103885,substrate
cpd_MNXM735438,rr_MNXR103885,substrate
cpd_MNXM162776,rr_MNXR103885,product
cpd_MNXM729302,rr_MNXR103885,product
cpd_MNXM732620,rr_MNXR103885,product
cpd_MNXM1152,rr_MNXR104239,substrate
cpd_MNXM13,rr_MNXR104239,substrate
cpd_MNXM729302,rr_MNXR104239,substrate
cpd_MNXM1756,rr_MNXR104239,product
cpd_MNXM1,rr_MNXR104239,product
cpd_MNXM1105732,rr_MNXR104312,substrate
cpd_MNXM1368697,rr_MNXR104312,substrate
cpd_MNXM161,rr_MNXR104312,substrate
cpd_MNXM1,rr_MNXR104312,substrate
cpd_MNXM454,rr_MNXR104312,product
cpd_MNXM732923,rr_MNXR104312,product
cpd_MNXM1105732,rr_MNXR104313,substrate
cpd_MNXM1368697,rr_MNXR104313,substrate
cpd_MNXM5,rr_MNXR104313,substrate
cpd_MNXM732923,rr_MNXR104313,product
cpd_MNXM738702,rr_MNXR104313,product
cpd_MNXM159,rr_MNXR104315,substrate
cpd_MNXM729302,rr_MNXR104315,substrate
cpd_MNXM732923,rr_MNXR104315,substrate
cpd_MNXM731932,rr_MNXR104315,product
cpd_MNXM13,rr_MNXR104335,substrate
cpd_MNXM218,rr_MNXR104335,substrate
cpd_MNXM1,rr_MNXR104335,product
cpd_MNXM737787,rr_MNXR104335,product
cpd_MNXM108,rr_MNXR104366,substrate
cpd_MNXM187,rr_MNXR104366,substrate
cpd_MNXM1,rr_MNXR104366,substrate
cpd_MNXM1104091,rr_MNXR104366,product
cpd_MNXM1152,rr_MNXR104477,substrate
cpd_MNXM1368744,rr_MNXR104477,substrate
cpd_MNXM1763,rr_MNXR104477,product
cpd_MNXM741173,rr_MNXR104477,product
cpd_MNXM124,rr_MNXR104481,substrate
cpd_MNXM735438,rr_MNXR104481,substrate
cpd_MNXM350,rr_MNXR104481,product
cpd_MNXM422,rr_MNXR104481,product
cpd_MNXM732620,rr_MNXR104481,product
cpd_MNXM10,rr_MNXR104540,substrate
cpd_MNXM1,rr_MNXR104540,substrate
cpd_succinate,rr_MNXR104540,substrate
cpd_MNXM172,rr_MNXR104540,product
cpd_MNXM8,rr_MNXR104540,product
cpd_MNXM172,rr_MNXR104541,substrate
cpd_MNXM5,rr_MNXR104541,substrate
cpd_MNXM1,rr_MNXR104541,product
cpd_succinate,rr_MNXR104541,product
cpd_MNXM738702,rr_MNXR104541,product
cpd_MNXM1094062,rr_MNXR104599,substrate
cpd_MNXM353,rr_MNXR104599,substrate
cpd_MNXM1334,rr_MNXR104599,product
cpd_MNXM737787,rr_MNXR104599,product
cpd_MNXM1094062,rr_MNXR104600,substrate
cpd_MNXM142,rr_MNXR104600,substrate
cpd_MNXM1492,rr_MNXR104600,product
cpd_MNXM737787,rr_MNXR104600,product
cpd_MNXM1104774,rr_MNXR104614,substrate
cpd_MNXM217,rr_MNXR104614,substrate
cpd_MNXM1363941,rr_MNXR104614,product
cpd_succinate,rr_MNXR104614,product
cpd_MNXM1104715,rr_MNXR104615,substrate
cpd_succinate,rr_MNXR104615,substrate
cpd_MNXM1104774,rr_MNXR104615,product
cpd_MNXM164,rr_MNXR104615,product
cpd_MNXM1370019,rr_MNXR104661,substrate
cpd_MNXM988,rr_MNXR104661,product
cpd_MNXM1370019,rr_MNXR104663,substrate
cpd_MNXM735438,rr_MNXR104663,substrate
cpd_MNXM1370997,rr_MNXR104663,product
cpd_MNXM46,rr_MNXR104718,substrate
cpd_MNXM737997,rr_MNXR104718,product
cpd_MNXM1136254,rr_MNXR104719,substrate
cpd_MNXM13,rr_MNXR104719,substrate
cpd_MNXM1,rr_MNXR104719,product
cpd_MNXM737997,rr_MNXR104719,product
cpd_MNXM1368744,rr_MNXR104730,substrate
cpd_MNXM282,rr_MNXR104730,substrate
cpd_MNXM735438,rr_MNXR104730,substrate
cpd_MNXM13,rr_MNXR104730,product
cpd_MNXM1,rr_MNXR104730,product
cpd_MNXM2212,rr_MNXR104730,product
cpd_succinate,rr_MNXR104730,product
cpd_MNXM726339,rr_MNXR104730,product
cpd_MNXM1092518,rr_MNXR104737,substrate
cpd_MNXM191,rr_MNXR104737,substrate
cpd_MNXM1368798,rr_MNXR104737,product
cpd_MNXM4854,rr_MNXR104737,product
cpd_MNXM142,rr_MNXR104833,substrate
cpd_MNXM29,rr_MNXR104833,product
cpd_MNXM75,rr_MNXR104833,product
cpd_MNXM13,rr_MNXR104843,substrate
cpd_MNXM1697,rr_MNXR104843,substrate
cpd_MNXM1492,rr_MNXR104843,product
cpd_MNXM1,rr_MNXR104843,product
cpd_MNXM1334,rr_MNXR104846,substrate
cpd_MNXM142,rr_MNXR104846,product
cpd_MNXM9,rr_MNXR104846,product
cpd_MNXM107505,rr_MNXR104858,substrate
cpd_MNXM1105732,rr_MNXR104858,substrate
cpd_MNXM11,rr_MNXR104858,substrate
cpd_MNXM13,rr_MNXR104858,substrate
cpd_MNXM1,rr_MNXR104858,substrate
cpd_MNXM728294,rr_MNXR104858,substrate
cpd_MNXM960,rr_MNXR104858,substrate
cpd_MNXM3,rr_MNXR104858,product
cpd_MNXM622,rr_MNXR104858,product
cpd_MNXM738068,rr_MNXR104858,product
cpd_MNXM76,rr_MNXR104858,product
cpd_MNXM1363910,rr_MNXR104868,substrate
cpd_MNXM186,rr_MNXR104868,substrate
cpd_MNXM1372044,rr_MNXR104868,product
cpd_MNXM733314,rr_MNXR104868,product
cpd_MNXM1094294,rr_MNXR104877,substrate
cpd_MNXM399,rr_MNXR104877,substrate
cpd_MNXM671,rr_MNXR104877,product
cpd_MNXM796,rr_MNXR104877,product
cpd_MNXM1104899,rr_MNXR104901,substrate
cpd_MNXM1,rr_MNXR104901,substrate
cpd_MNXM962,rr_MNXR104901,substrate
cpd_MNXM730135,rr_MNXR104901,product
cpd_MNXM1105681,rr_MNXR104903,substrate
cpd_MNXM1105737,rr_MNXR104903,substrate
cpd_MNXM727276,rr_MNXR104903,product
cpd_MNXM9158,rr_MNXR104903,product
cpd_MNXM153,rr_MNXR104995,substrate
cpd_MNXM729302,rr_MNXR104995,substrate
cpd_MNXM732620,rr_MNXR104995,substrate
cpd_MNXM735438,rr_MNXR104995,product
cpd_MNXM76,rr_MNXR104995,product
cpd_MNXM1368744,rr_MNXR105000,substrate
cpd_MNXM76,rr_MNXR105000,substrate
cpd_MNXM153,rr_MNXR105000,product
cpd_MNXM741173,rr_MNXR105000,product
cpd_MNXM1446,rr_MNXR105013,substrate
cpd_MNXM1,rr_MNXR105013,substrate
cpd_MNXM40333,rr_MNXR105013,substrate
cpd_MNXM9,rr_MNXR105013,substrate
cpd_MNXM3,rr_MNXR105013,product
cpd_MNXM529,rr_MNXR105013,product
cpd_MNXM741611,rr_MNXR105013,product
cpd_MNXM1105731,rr_MNXR105116,substrate
cpd_MNXM1446,rr_MNXR105116,substrate
cpd_MNXM147329,rr_MNXR105116,product
cpd_MNXM1102128,rr_MNXR105124,substrate
cpd_MNXM436,rr_MNXR105124,substrate
cpd_MNXM1104823,rr_MNXR105124,product
cpd_MNXM344,rr_MNXR105124,product
cpd_MNXM1094693,rr_MNXR105149,substrate
cpd_MNXM117,rr_MNXR105149,substrate
cpd_MNXM3,rr_MNXR105149,substrate
cpd_MNXM1122,rr_MNXR105149,product
cpd_MNXM1,rr_MNXR105149,product
cpd_MNXM40333,rr_MNXR105149,product
cpd_MNXM9,rr_MNXR105149,product
cpd_MNXM1088,rr_MNXR105152,substrate
cpd_MNXM10,rr_MNXR105152,substrate
cpd_MNXM1,rr_MNXR105152,substrate
cpd_MNXM733673,rr_MNXR105152,product
cpd_MNXM8,rr_MNXR105152,product
cpd_MNXM234,rr_MNXR105160,substrate
cpd_MNXM3,rr_MNXR105160,substrate
cpd_MNXM40333,rr_MNXR105160,product
cpd_MNXM572,rr_MNXR105160,product
cpd_MNXM10,rr_MNXR105183,substrate
cpd_MNXM1,rr_MNXR105183,substrate
cpd_MNXM729302,rr_MNXR105183,substrate
cpd_MNXM732866,rr_MNXR105183,substrate
cpd_MNXM199,rr_MNXR105183,product
cpd_MNXM8,rr_MNXR105183,product
cpd_MNXM1104095,rr_MNXR105206,substrate
cpd_MNXM11,rr_MNXR105206,substrate
cpd_MNXM1,rr_MNXR105206,substrate
cpd_MNXM728294,rr_MNXR105206,substrate
cpd_MNXM1107208,rr_MNXR105206,product
cpd_MNXM3,rr_MNXR105206,product
cpd_MNXM727276,rr_MNXR105206,product
cpd_MNXM10,rr_MNXR105208,substrate
cpd_MNXM1,rr_MNXR105208,substrate
cpd_MNXM982,rr_MNXR105208,substrate
cpd_MNXM754,rr_MNXR105208,product
cpd_MNXM8,rr_MNXR105208,product
cpd_MNXM10,rr_MNXR105209,substrate
cpd_MNXM164,rr_MNXR105209,substrate
cpd_MNXM1,rr_MNXR105209,substrate
cpd_MNXM577,rr_MNXR105209,product
cpd_MNXM8,rr_MNXR105209,product
cpd_MNXM1105732,rr_MNXR105217,substrate
cpd_MNXM732866,rr_MNXR105217,substrate
cpd_MNXM199,rr_MNXR105217,product
cpd_pyruvate,rr_MNXR105217,product
cpd_MNXM169454,rr_MNXR105257,substrate
cpd_MNXM5,rr_MNXR105257,substrate
cpd_MNXM1737,rr_MNXR105257,product
cpd_MNXM1,rr_MNXR105257,product
cpd_MNXM738702,rr_MNXR105257,product
cpd_MNXM1371292,rr_MNXR105265,substrate
cpd_MNXM1,rr_MNXR105265,substrate
cpd_MNXM738702,rr_MNXR105265,substrate
cpd_MNXM5,rr_MNXR105265,product
cpd_MNXM737068,rr_MNXR105265,product
cpd_MNXM1091725,rr_MNXR105306,substrate
cpd_MNXM1368744,rr_MNXR105306,product
cpd_MNXM729302,rr_MNXR105306,product
cpd_MNXM1091725,rr_MNXR105309,substrate
cpd_MNXM1105732,rr_MNXR105309,substrate
cpd_pyruvate,rr_MNXR105309,product
cpd_MNXM37,rr_MNXR105309,product
cpd_MNXM187,rr_MNXR105311,substrate
cpd_MNXM729302,rr_MNXR105311,product
cpd_MNXM75,rr_MNXR105311,product
cpd_MNXM9,rr_MNXR105311,product
cpd_MNXM188,rr_MNXR105316,substrate
cpd_MNXM1,rr_MNXR105316,substrate
cpd_MNXM39,rr_MNXR105316,substrate
cpd_MNXM2265,rr_MNXR105316,product
cpd_MNXM1103428,rr_MNXR105326,substrate
cpd_MNXM1364098,rr_MNXR105326,substrate
cpd_MNXM1104559,rr_MNXR105326,product
cpd_MNXM1107898,rr_MNXR105326,product
cpd_MNXM1,rr_MNXR105326,product
cpd_MNXM1107898,rr_MNXR105327,substrate
cpd_MNXM1,rr_MNXR105327,substrate
cpd_MNXM735047,rr_MNXR105327,substrate
cpd_MNXM1364098,rr_MNXR105327,product
cpd_MNXM286,rr_MNXR105327,product
cpd_MNXM10,rr_MNXR105335,substrate
cpd_MNXM1106131,rr_MNXR105335,substrate
cpd_MNXM1,rr_MNXR105335,substrate
cpd_MNXM1106047,rr_MNXR105335,product
cpd_MNXM735438,rr_MNXR105335,product
cpd_MNXM8,rr_MNXR105335,product
cpd_MNXM1107769,rr_MNXR105344,substrate
cpd_MNXM192,rr_MNXR105344,substrate
cpd_MNXM3,rr_MNXR105344,substrate
cpd_MNXM11,rr_MNXR105344,product
cpd_MNXM1,rr_MNXR105344,product
cpd_MNXM56612,rr_MNXR105344,product
cpd_MNXM728294,rr_MNXR105344,product
cpd_MNXM1368744,rr_MNXR105346,substrate
cpd_MNXM162802,rr_MNXR105346,substrate
cpd_MNXM305,rr_MNXR105346,product
cpd_MNXM741173,rr_MNXR105346,product
cpd_MNXM1105116,rr_MNXR105361,substrate
cpd_MNXM1,rr_MNXR105361,substrate
cpd_MNXM741173,rr_MNXR105361,substrate
cpd_MNXM11629,rr_MNXR105361,product
cpd_MNXM1104882,rr_MNXR105362,substrate
cpd_MNXM13,rr_MNXR105362,substrate
cpd_MNXM1105116,rr_MNXR105362,product
cpd_MNXM1,rr_MNXR105362,product
cpd_MNXM741173,rr_MNXR105362,product
cpd_MNXM1104173,rr_MNXR105364,substrate
cpd_MNXM1,rr_MNXR105364,substrate
cpd_MNXM738702,rr_MNXR105364,substrate
cpd_MNXM1104283,rr_MNXR105364,product
cpd_MNXM5,rr_MNXR105364,product
cpd_MNXM108,rr_MNXR105445,substrate
cpd_MNXM1,rr_MNXR105445,substrate
cpd_MNXM726122,rr_MNXR105445,substrate
cpd_MNXM730833,rr_MNXR105445,product
cpd_MNXM1107900,rr_MNXR105446,substrate
cpd_MNXM1,rr_MNXR105446,substrate
cpd_MNXM726122,rr_MNXR105446,substrate
cpd_MNXM164676,rr_MNXR105446,product
cpd_MNXM1104132,rr_MNXR105451,substrate
cpd_MNXM1107770,rr_MNXR105451,product
cpd_MNXM1,rr_MNXR105451,product
cpd_MNXM726122,rr_MNXR105451,product
cpd_MNXM1104633,rr_MNXR105452,substrate
cpd_MNXM11,rr_MNXR105452,substrate
cpd_MNXM728294,rr_MNXR105452,substrate
cpd_MNXM1107900,rr_MNXR105452,product
cpd_MNXM3,rr_MNXR105452,product
cpd_MNXM727276,rr_MNXR105452,product
cpd_MNXM2196,rr_MNXR106336,substrate
cpd_pyruvate,rr_MNXR106336,product
cpd_3hb,rr_MNXR106357,substrate
cpd_MNXM1,rr_MNXR106357,substrate
cpd_MNXM3406,rr_MNXR106357,product
cpd_MNXM1106720,rr_MNXR106369,substrate
cpd_MNXM1364061,rr_MNXR106369,product
cpd_MNXM4216,rr_MNXR106369,product
cpd_MNXM216,rr_MNXR106397,substrate
cpd_MNXM95396,rr_MNXR106397,substrate
cpd_MNXM274,rr_MNXR106397,product
cpd_MNXM5,rr_MNXR106397,product
cpd_MNXM10,rr_MNXR106430,substrate
cpd_MNXM1,rr_MNXR106430,substrate
cpd_pyruvate,rr_MNXR106430,substrate
cpd_MNXM310,rr_MNXR106430,product
cpd_MNXM8,rr_MNXR106430,product
cpd_MNXM1104266,rr_MNXR106437,substrate
cpd_pyruvate,rr_MNXR106437,substrate
cpd_MNXM163785,rr_MNXR106437,product
cpd_MNXM1444,rr_MNXR106441,substrate
cpd_MNXM741173,rr_MNXR106441,product
cpd_MNXM1104774,rr_MNXR106444,substrate
cpd_MNXM13,rr_MNXR106444,substrate
cpd_MNXM738702,rr_MNXR106444,substrate
cpd_MNXM1368744,rr_MNXR106444,product
cpd_MNXM5,rr_MNXR106444,product
cpd_MNXM727276,rr_MNXR106444,product
cpd_MNXM1364398,rr_MNXR106474,substrate
cpd_pyruvate,rr_MNXR106474,product
cpd_MNXM26,rr_MNXR106474,product
cpd_MNXM1,rr_MNXR106482,substrate
cpd_MNXM26,rr_MNXR106482,substrate
cpd_MNXM291,rr_MNXR106482,substrate
cpd_MNXM46,rr_MNXR106482,product
cpd_MNXM11,rr_MNXR106483,substrate
cpd_MNXM46,rr_MNXR106483,substrate
cpd_MNXM13,rr_MNXR106483,product
cpd_MNXM73,rr_MNXR106483,product
cpd_MNXM9,rr_MNXR106483,product
cpd_MNXM2445,rr_MNXR106484,substrate
cpd_MNXM46,rr_MNXR106484,product
cpd_MNXM729302,rr_MNXR106484,product
cpd_MNXM1091726,rr_MNXR106485,substrate
cpd_MNXM46,rr_MNXR106485,product
cpd_MNXM729302,rr_MNXR106485,product
cpd_MNXM1522,rr_MNXR106486,substrate
cpd_pyruvate,rr_MNXR106486,product
cpd_MNXM46,rr_MNXR106486,product
cpd_MNXM1364497,rr_MNXR106494,substrate
cpd_MNXM69,rr_MNXR106494,substrate
cpd_MNXM29,rr_MNXR106494,product
cpd_MNXM46,rr_MNXR106494,product
cpd_MNXM10,rr_MNXR106514,substrate
cpd_MNXM1105732,rr_MNXR106514,substrate
cpd_MNXM1,rr_MNXR106514,substrate
cpd_pyruvate,rr_MNXR106514,substrate
cpd_MNXM4264,rr_MNXR106514,product
cpd_MNXM8,rr_MNXR106514,product
cpd_MNXM1104266,rr_MNXR106515,substrate
cpd_MNXM1105731,rr_MNXR106515,substrate
cpd_MNXM727276,rr_MNXR106515,product
cpd_MNXM730385,rr_MNXR106515,product
cpd_MNXM1104774,rr_MNXR106517,substrate
cpd_MNXM1107192,rr_MNXR106517,substrate
cpd_succinate,rr_MNXR106517,product
cpd_MNXM730062,rr_MNXR106517,product
cpd_MNXM1364268,rr_MNXR106537,substrate
cpd_MNXM1,rr_MNXR106537,substrate
cpd_pyruvate,rr_MNXR106537,substrate
cpd_MNXM738702,rr_MNXR106537,substrate
cpd_MNXM3966,rr_MNXR106537,product
cpd_MNXM5,rr_MNXR106537,product
cpd_MNXM1104266,rr_MNXR106539,substrate
cpd_MNXM1364268,rr_MNXR106539,substrate
cpd_MNXM1574,rr_MNXR106539,product
cpd_MNXM1,rr_MNXR106539,product
cpd_MNXM727276,rr_MNXR106539,product
cpd_MNXM1364268,rr_MNXR106541,substrate
cpd_MNXM26,rr_MNXR106541,substrate
cpd_MNXM1574,rr_MNXR106541,product
cpd_MNXM1364268,rr_MNXR106542,substrate
cpd_MNXM684,rr_MNXR106542,product
cpd_MNXM1104266,rr_MNXR106546,substrate
cpd_MNXM69,rr_MNXR106546,substrate
cpd_MNXM730062,rr_MNXR106546,product
cpd_MNXM3850,rr_MNXR106549,substrate
cpd_MNXM46,rr_MNXR106549,product
